start_h,start_m,start_s,start_ms,end_h,end_m,end_s,end_ms,text
0,1,0,0,0,1,26,0,おかげさまで先日2月7日で活動1周年を迎えることができました。本当にありがとうございます。今夜もよろしくお願いします。
0,1,30,0,0,1,32,0,私たちオールナイト
0,1,48,0,0,1,50,0,こんばんは
0,1,52,0,0,1,55,0,今夜も来てくださってありがとうございます。
0,1,55,0,0,1,57,0,おやすみ
0,1,59,0,0,2,8,0,先週お休みいただいてしまったんですけれども、今週は無事に配信始めることができました。
0,2,8,0,0,2,10,0,からしのマーケットもなく。
0,2,15,0,0,2,20,0,右下のアイコンもファンアートの方に返させていただきました。
0,2,20,0,0,2,33,0,これが長いね。実はチャンネルのアイコンとツイッターのアイコンも変更させていただいているんですけれども、
0,2,33,0,0,2,55,0,私といちかそうやで始めたアイコンレジスタンスの活動が実りまして、ツイッターアイコンとチャンネルのアイコンをアルマ先生のチャンネルアートのイラストに変更させていただいております。
0,2,55,0,0,3,10,0,これからなんとね、私本当に素敵なチャンネルアートを描いていただいたんですけど、結構ね、人物がそんなに大きくなかったんで、
0,3,10,0,0,3,25,0,アイコンにするにはね、少しもしかしたら解像度がカウアップにしちゃうと低いかもということで、アルマ先生がわざわざ綺麗に塗り塗りしてくださってアイコンにすることができました。
0,3,28,0,0,3,33,0,でもレジスタンスとはいえね、そんな別に戦わなかったんですよね。
0,3,33,0,0,3,40,0,アルマ先生本当にありがとうございます。めちゃめちゃ嬉しかったです。
0,3,40,0,0,3,49,0,なんかすごいね、変えた時のテンション高くて私の。ツイート見返したらね、一生変えねーまんじって書いてました。
0,3,49,0,0,3,55,0,嬉しかったんだろうね、変えた時の私が。本当にありがとうございます。
0,3,55,0,0,4,10,0,もはやね、アイコン変えたいですって言ったらね、相談しておきますんでって言って、次の週にはね、変えましょうかって七瀬さん言ってくれたんで。
0,4,10,0,0,4,18,0,レジスタンスとはいえね、そんな暴動とかは、ちょっとまあ少々の。
