start_h,start_m,start_s,start_ms,end_h,end_m,end_s,end_ms,text
0,1,0,0,0,1,2,0,どっちも時間のない時には、
0,1,2,0,0,1,8,0,すごい時間のあるモンスターを見ることができ
0,1,8,0,0,1,10,0,はじめ차足に乗って、
0,1,10,0,0,1,15,0,大好きなモンスターを連れて行こうか
0,1,15,0,0,1,16,0,30年間、
0,1,16,0,0,1,19,0,ワクワクしてたゲストは
0,1,19,0,0,1,22,0,片次の覚悟をつけて うん
0,1,22,0,0,1,23,0,ああああああ
0,1,23,0,0,1,25,0,いつも同じから
0,1,25,0,0,1,26,0,もっともっと
0,1,26,0,0,1,27,0,多い
0,1,28,0,0,1,29,0,例えば
0,1,29,0,0,1,31,0,ついてる気がするからさ
0,1,32,0,0,1,34,0,今週末の競馬
0,1,34,0,0,1,36,0,かけちゃおうかなって思ってます
0,1,36,0,0,1,38,0,よろしくお願いします
0,1,56,0,0,1,58,0,はいみなさんこんばんは
0,1,58,0,0,2,0,0,初めに来てくださって
0,2,0,0,0,2,2,0,ありがとうございます
0,2,2,0,0,2,4,0,さっきまでね
0,2,4,0,0,2,6,0,はやしさんの
0,2,6,0,0,2,8,0,チャンネルにお邪魔して
0,2,8,0,0,2,10,0,ボードゲーム
0,2,10,0,0,2,12,0,遊ばせていただいてたんですけど
0,2,12,0,0,2,14,0,すげー面白くて
0,2,16,0,0,2,18,0,キャントストップっていうゲームと
0,2,18,0,0,2,20,0,あとコンセプト
0,2,20,0,0,2,22,0,っていうゲームと
0,2,22,0,0,2,24,0,スカルかな
0,2,24,0,0,2,26,0,遊ばせてもらったんだけど
0,2,26,0,0,2,28,0,なんかついてたんだよね
0,2,28,0,0,2,30,0,一部
0,2,30,0,0,2,32,0,終始ついていたわけではなく
0,2,32,0,0,2,34,0,一部ついていたんだけど
0,2,34,0,0,2,36,0,そこでちょっと変な
0,2,36,0,0,2,38,0,自信がついたんで
0,2,38,0,0,2,40,0,さっきまでねレーシングカレンダー
0,2,40,0,0,2,42,0,見てたんですけど
0,2,42,0,0,2,44,0,週末にもね馬は走るんで
0,2,44,0,0,2,46,0,お父さん
0,2,48,0,0,2,50,0,お父さんちょっとかけてみようかなって
0,2,50,0,0,2,52,0,思ってる
0,2,52,0,0,2,56,0,でもね美味しい肉食べさせたいからさ
0,2,56,0,0,3,0,0,実際のお父さん見たことないんだけど
0,3,2,0,0,3,4,0,実物の自分の父親というものは
0,3,4,0,0,3,6,0,見たことないんだけど
0,3,6,0,0,3,8,0,生まれてこの方一度も会ったことないし
0,3,8,0,0,3,10,0,どんな人なのかも聞いたことないんだけど
0,3,12,0,0,3,14,0,まぁでもなんかろくな人間じゃないのかな
0,3,14,0,0,3,16,0,わかんないな
0,3,16,0,0,3,18,0,なんかいい人間だったら
0,3,18,0,0,3,20,0,教えてもらってるような気もするしな
0,3,20,0,0,3,22,0,うん
0,3,22,0,0,3,24,0,ろくな人間じゃないんだろうなと思ってるんですけど
0,3,24,0,0,3,26,0,なんかね
0,3,26,0,0,3,28,0,うち
0,3,28,0,0,3,30,0,話したことあったかもしれないけど
0,3,30,0,0,3,32,0,うち母と祖母とね
0,3,32,0,0,3,34,0,暮らしてるのは3人なんですけど
0,3,36,0,0,3,38,0,実家で暮らしたのは3人なんですけど
0,3,40,0,0,3,42,0,うち大浦家の女たち
0,3,42,0,0,3,44,0,誰一人として幸せな結婚してなくて
0,3,46,0,0,3,48,0,これなんかで話したな
0,3,48,0,0,3,50,0,なんか馬娘とかの話
0,3,52,0,0,3,54,0,ゲームしてる時にうちのおじの話の
0,3,54,0,0,3,56,0,つながりで
0,3,56,0,0,3,58,0,そういうエピソードトークをしたのかもしんないんだけど
0,4,0,0,0,4,2,0,まぁまぁまぁ
