start_h,start_m,start_s,start_ms,end_h,end_m,end_s,end_ms,text
0,0,0,0,0,0,2,0,おしまいです。ご視聴ありがとうございました。
0,0,30,0,0,0,32,0,おしまいです。ご視聴ありがとうございました。
0,1,0,0,0,1,2,0,こんばんは。北海道のスナイパーです。
0,1,2,0,0,1,4,0,今夜もよろしくお願いします。
0,1,4,0,0,1,6,0,ん
0,1,19,0,0,1,25,0,こんばんは 北海道のスナイパーです親もよろしくお願いします
0,1,25,0,0,1,34,0,うらラジオールナイト
0,1,46,0,0,1,53,0,はいみなさんこんばんは今夜もね遊びに来てくださって ありがとうございます
0,1,53,0,0,2,2,0,さっきまでねちょっと泉さんのマインクラフトの配信に少しだけお邪魔していたんですけれども
0,2,2,0,0,2,6,0,その前はねー 今日すごい
0,2,6,0,0,2,12,0,いろんなことがあった1日でしたね本当に まああの
0,2,12,0,0,2,14,0,カンナさんのね あの
0,2,14,0,0,2,22,0,飛翼のクロスピースの 茜カンナさんの誕生日でもあり 昨日が日付変わって今日が
0,2,22,0,0,2,25,0,カノンさんの 4周年
0,2,25,0,0,2,29,0,さっきまでカウントダウン見てたんですけど
0,2,29,0,0,2,31,0,んでー
0,2,31,0,0,2,37,0,プラスアルファその うちのねアニマーレの日の熊ランちゃんが
0,2,37,0,0,2,44,0,日の熊24っていう 6時から朝の6時から翌日の朝6時まで
0,2,44,0,0,2,48,0,パワフルプロ野球 っていうゲーム
0,2,48,0,0,2,56,0,やってたんですよ でアニマーレのメンバーとかを選手としてね投与してくれて私もね
0,2,56,0,0,3,1,0,あの作ってくださってたんですけどランちゃんがロカッシャンって名前でね で
0,3,1,0,0,3,4,0,なんとねー
0,3,4,0,0,3,11,0,私4番任されてるんたんですよ 私が見ていた限りでは
0,3,13,0,0,3,18,0,4番だったので 私が
0,3,18,0,0,3,21,0,あれなんですよね
0,3,22,0,0,3,30,0,野球がほとんどわかんなくて だから正直さま4番とかは概念としてわかるんだけど
0,3,30,0,0,3,37,0,あのー クリーンアップとかスラッカーとかやるとちょっと今一つわかりはしないんだけどとにかく
0,3,37,0,0,3,46,0,あの私が打てなかった時はそのコメント欄の方もがっかりしてるし 打てた時はねあの喜んでくださってるんで私も見ててすごい
0,3,46,0,0,3,52,0,多分この世で私が一番オーラルカコに打ってほしいって思ってたと思う
0,3,52,0,0,4,2,0,1はお前頼む9ホームランまして言ってくれたらもオーラル確保と思ってた私が一番ね
0,4,2,0,0,4,7,0,本当祈るような気持ちで やっていたんですけれども
0,4,7,0,0,4,12,0,日付変えておきますね t シャツ 月へチケットが6月15のツタ
0,4,12,0,0,4,15,0,5月
0,4,15,0,0,4,21,0,ご指摘ありがとうございます 5月15に変更しました私のね
0,4,21,0,0,4,27,0,向かって左側に広告を新しく出したんですけど アニマルの4周年イベントが
0,4,27,0,0,4,36,0,6月 15に6月18日土曜日ねそう6月18日土曜日にアニマルの4周年イベントがあって
0,4,36,0,0,4,45,0,5月15日にオリジナル t シャツ今出てる奴が 中中販売終了となっております
0,4,45,0,0,4,48,0,よろしくお願いします
0,4,48,0,0,4,58,0,今日も滑舌が甘いは今日はね滑舌も甘いしね あのパソコンの調子が非常に悪くて
0,4,58,0,0,5,5,0,さっきもそのマインクラフトをね起動した時に毎回毎回台風みたいな音がするんです けどうちの pc がね
0,5,5,0,0,5,10,0,もう今日はもう本当に分解するんだと思った
0,5,10,0,0,5,16,0,もうなんだろう 意味わかんないくらい隣の人に怒られるぐらいでかくて音が
0,5,16,0,0,5,24,0,もう 爆発するんだと思いながらマインクラフトが起動されました
0,5,24,0,0,5,32,0,アニマルみんな調子悪いやっぱりそうさっきもね泉さんとるいさんがね あの今ちょっとねあのマインクラフトやってるんですけど
0,5,32,0,0,5,42,0,いやお掃除はねしてるんですよねこまめにハードの方でこの間やっぱ調子が悪いから 内部のねあのメンテナンスもしたんですけどね
0,5,42,0,0,5,47,0,それでも本当に調子が悪いです
0,5,47,0,0,5,57,0,そう掃除も結構頻繁にしてるファンとかもね 自分にできることをしてるんだけどさすがに分解しちゃうと戻さないから
0,5,58,0,0,6,5,0,掃除してないだけで台風が出るわけない あーそっかじゃあもうなんか根本的な問題かな
0,6,5,0,0,6,9,0,だから修理出さないといけないんじゃないですかね と思ってますが
0,6,9,0,0,6,19,0,ということでね 本日は早速ラジオのコーナーに入っていきたいと思います音量何かありましたら教えてください
0,6,19,0,0,6,27,0,はい ルイさん前から関係なく雑談枠で落ちちゃってた確かに言ってたね
