start_h,start_m,start_s,start_ms,end_h,end_m,end_s,end_ms,text
0,0,0,0,0,0,16,0, vlog
0,1,16,0,0,1,18,0,オールナイト
0,1,25,0,0,1,27,0,いたわ
0,1,27,0,0,1,29,0,はいみなさんこんばんは
0,1,29,0,0,1,32,0,夜間キッスアニマルのオーラヨカコです
0,1,32,0,0,1,35,0,本日はこちらの2人をゲストにお迎えしております
0,1,35,0,0,1,37,0,では、ともしかさんからお願いします
0,1,37,0,0,1,41,0,はい、よっすザコどもボムズのおひかさともしかと申します
0,1,41,0,0,1,43,0,よろしくお願い致します
0,1,43,0,0,1,45,0,よろしくお願いします、ハヤスさんお願いします
0,1,45,0,0,1,47,0,東大生ということで呼ばれました
0,1,47,0,0,1,49,0,卒業はしてますけれども
0,1,49,0,0,1,51,0,ハヤスと申します、よろしくお願いします
0,1,51,0,0,1,53,0,よろしくお願いします
0,1,53,0,0,1,54,0,はい
0,1,54,0,0,1,56,0,いや、なんかね、あのー
0,1,56,0,0,1,59,0,配信始める、もうボタン落ちて
0,1,59,0,0,2,1,0,ロード画面にした瞬間に
0,2,1,0,0,2,3,0,私の姿が消えて
0,2,3,0,0,2,5,0,で、これちゃんと画面開けた瞬間に
0,2,5,0,0,2,8,0,自分がいるかどうかは割と賭けだったんでね
0,2,8,0,0,2,9,0,いてよかったです
0,2,9,0,0,2,11,0,これに勝ちました
0,2,11,0,0,2,13,0,ゲスト呼んどいて私だけなんか
0,2,13,0,0,2,16,0,エアーサーバーって書いてある可能性がすごい高かったんで
0,2,16,0,0,2,18,0,マジでよかったな
0,2,18,0,0,2,20,0,なぜかコントローラー持ってるハヤスさん
0,2,20,0,0,2,21,0,そうなんです
0,2,21,0,0,2,24,0,コントローラー持ってるやつしかないんですよ、すいません
0,2,24,0,0,2,25,0,コントローラー持ってるやつ
0,2,25,0,0,2,26,0,申し訳ない
0,2,26,0,0,2,28,0,私が操作されてるんですよね
0,2,28,0,0,2,30,0,そうなんです、傀儡となってね
0,2,30,0,0,2,32,0,傀儡人形です、ハヤスさんの
0,2,32,0,0,2,35,0,まっすぐ座りなよ、テーブルに
0,2,36,0,0,2,38,0,分かった、頑張る
0,2,38,0,0,2,42,0,今日はね、お二人を招いて
0,2,42,0,0,2,44,0,一応東大生の生態というね
0,2,44,0,0,2,47,0,テーマで話していく予定なんですけれども
0,2,47,0,0,2,49,0,はい
0,2,49,0,0,2,52,0,音量が何かありましたらご指摘いただきたいんですけど
0,2,52,0,0,2,55,0,ともしかさんは東大卒なのかっていう点でね
0,2,55,0,0,2,58,0,皆さん疑問に思ってらっしゃるかもしれないんですけど
0,2,58,0,0,3,0,0,諸説ありますよね
0,3,0,0,0,3,1,0,大きい意味でね
0,3,1,0,0,3,3,0,うぬぼれるなよ
0,3,3,0,0,3,6,0,広義の意味でほぼ東大卒と同じくらいの
0,3,6,0,0,3,9,0,頭の回転の速さを誇るということで
0,3,9,0,0,3,11,0,私の中ではほぼ東大生
0,3,11,0,0,3,13,0,華大教科だよ
0,3,13,0,0,3,15,0,おこがましくね
0,3,15,0,0,3,17,0,私が言ってるわけじゃないからね
