start_h,start_m,start_s,start_ms,end_h,end_m,end_s,end_ms,text
0,0,0,0,0,0,2,0,ん
0,0,10,0,0,0,12,0,ん
0,0,12,0,0,0,14,0,ん
0,0,14,0,0,0,16,0,ん
0,0,16,0,0,0,18,0,ん
0,0,18,0,0,0,20,0,ん
0,0,20,0,0,0,22,0,ん
0,0,22,0,0,0,24,0,ん
0,0,24,0,0,0,26,0,ん
0,0,26,0,0,0,28,0,ん
0,0,28,0,0,0,30,0,ん
0,0,30,0,0,0,32,0,ん
0,0,32,0,0,0,34,0,ん
0,0,34,0,0,0,36,0,ん
0,0,38,0,0,0,40,0,ん
0,0,41,0,0,0,43,0,ん
0,0,43,0,0,0,45,0,ん
0,0,48,0,0,0,50,0,ん
0,1,20,0,0,1,45,0,になります
0,1,45,0,0,1,49,0,みんな寝てるかもしれないって
0,1,49,0,0,1,53,0,思っているかもしれない日けど
0,1,53,0,0,1,58,0,まあ 正直ほぼ寝てると言っても
0,1,58,0,0,2,3,0,過言ではないですね よろしくお願いします
0,2,3,0,0,2,22,0,うららじ オールナイト
0,2,22,0,0,2,25,0,はい 皆さんこんばんは
0,2,25,0,0,2,29,0,実はですね 先ほどまで
0,2,29,0,0,2,33,0,先ほどっていうか8時から
0,2,33,0,0,2,35,0,ドナミアチャンネルでね
0,2,35,0,0,2,37,0,飲酒マリオカート
0,2,37,0,0,2,40,0,飲酒マリオカート配信をしてまして
0,2,40,0,0,2,43,0,結構飲んじゃって
0,2,43,0,0,2,47,0,25時から自分の配信があるということは
0,2,47,0,0,2,53,0,まあ間違いなく分かっていた上で飲んだんですけれども
0,2,53,0,0,2,57,0,皆さんこんばんは
0,2,57,0,0,2,58,0,まあまあまあまあまあ
0,2,58,0,0,3,2,0,とりあえず少しこうじっとして
0,3,2,0,0,3,7,0,ずっとして起きて今って感じですね
0,3,7,0,0,3,12,0,おそらく自我はあるんですけど
0,3,12,0,0,3,15,0,自我は
0,3,15,0,0,3,18,0,ただし意識があるかと言われたら
0,3,18,0,0,3,19,0,まあどうなんだろう
0,3,19,0,0,3,23,0,意識はギリ保ってはいるかな
0,3,23,0,0,3,25,0,文字もまあ読めるかな
0,3,25,0,0,3,27,0,程度です今日はね
0,3,27,0,0,3,28,0,ということで
