start_h,start_m,start_s,start_ms,end_h,end_m,end_s,end_ms,text
0,0,0,0,0,0,2,0,ん
0,0,11,0,0,0,13,0,ん
0,0,13,0,0,0,15,0,ん
0,0,15,0,0,0,17,0,ん
0,0,17,0,0,0,19,0,ん
0,0,19,0,0,0,21,0,ん
0,0,21,0,0,0,23,0,ん
0,0,23,0,0,0,25,0,ん
0,0,25,0,0,0,27,0,ん
0,0,27,0,0,0,29,0,ん
0,0,29,0,0,0,31,0,ん
0,0,38,0,0,0,40,0,ん
0,0,40,0,0,0,42,0,ん
0,0,42,0,0,0,44,0,ん
0,0,45,0,0,0,47,0,ん
0,0,47,0,0,0,49,0,ん
0,0,49,0,0,0,51,0,ん
0,0,54,0,0,0,56,0,ん
0,0,56,0,0,0,58,0,ん
0,1,0,0,0,1,2,0,ん
0,1,5,0,0,1,7,0,ん
0,1,7,0,0,1,9,0,ん
0,1,9,0,0,1,11,0,ん
0,1,11,0,0,1,13,0,ん
0,1,13,0,0,1,15,0,ん
0,1,15,0,0,1,17,0,ん
0,1,17,0,0,1,19,0,ん
0,1,19,0,0,1,21,0,ん
0,1,21,0,0,1,27,0,皆さんハンターハンターの最新刊買いましたか 私は買ったんですけど
0,1,27,0,0,1,35,0,勝手の開いてうわ文字と思って1回閉じました あとなんか前の間までのやつちゃんと
0,1,35,0,0,1,42,0,もう一回読み直して思い出さないと絶対に理解できないじゃんね よろしくお願いします
0,1,42,0,0,2,1,0,ん 裏ラジオールナイト
0,2,1,0,0,2,12,0,はいみなさんこんばんはようかんけいさんにもあるのをらら過去です 本日もねや分遅くに遊びに来てくださってありがとうございます
0,2,12,0,0,2,21,0,読み直したらかなり時間かかったいやそうでしょう そもそもだって暗黒大陸編て何巻出てるんだっけ
0,2,21,0,0,2,26,0,暗黒大陸編になってるんですよハンターハンターが実は
0,2,26,0,0,2,35,0,でその暗黒大陸編 ガム今までのその何編何編とかにはをかけて文字が多いんだよな
0,2,35,0,0,2,46,0,あ34巻ぐらいか34巻ぐらい見の見直さないとね話が全くわからないし クラピカにすごいバカにされることになるんで
0,2,46,0,0,2,56,0,ちょっともうちょっと時間がね山ほど取れる時に そんな時は訪れるんだろうか最近思ったんですけど
0,2,56,0,0,3,7,0,やらないといけないことって一生やり終わらないじゃないで いやこれ終わったら時間できたらこれし終わりしようみたいなこと言うけど
0,3,7,0,0,3,16,0,結局その時って訪れないんじゃないかっていう うわもうダメだ締め切りもぶち切ってても今日は映画見るみたいな日がないと
0,3,16,0,0,3,28,0,人は一生映画を見ないんじゃないかなという真理に気づいたので今日はその三大丸々映画 というテーマでね皆さんから映画の説明を募集しました
0,3,30,0,0,3,38,0,普通の理解力があれば大丈夫でしょそう 普通の理解力があれば確認は不要だが
0,3,38,0,0,3,49,0,これ最近のお気に入りのクラピカのセリフ ハンターハンター知らない人からするとコメントの人にむちゃくちゃ煽られてるように思えてしまうかもしれないけど
0,3,49,0,0,3,53,0,あのクラピカのセリフの言いようなんで安心してください
0,3,56,0,0,4,6,0,ここまででワンセンテンスだからよろしいか ちょっとでもお気に入りすぎるクラピカのセリフ暗黒大陸編の汎用性高すぎる
0,4,6,0,0,4,12,0,はいということでね音量何かあったら教えてください
0,4,12,0,0,4,20,0,最近あのジャンププラスでレベルEが 公開されているらしいですよ皆さん
0,4,20,0,0,4,28,0,レベルE ちょうどあのあれですね 戸橋先生の今回そのフツオタでお勧めしてくださった方もいたんですけど
0,4,28,0,0,4,34,0,あの戸橋先生のね パズルっていう展示かな
0,4,34,0,0,4,39,0,なんかねー 六本木だかなんだかでやってるんですよね
0,4,39,0,0,4,44,0,そう でなんかそのレベルEなりヨイヨハクションなりハンターハンターなりがね
0,4,44,0,0,4,53,0,お取り扱いがあるみたいでとってもいい展示でしたというふうにお勧めいただいてたんで 私も行こうかなーと思ってて
0,4,53,0,0,5,1,0,ただ今ちょっとやっぱりね慌ただしいから まあイベント終わってからかなぁってイベント終わるじゃん
0,5,1,0,0,5,9,0,フェス終わってからかなってフェス終わるじゃん そしたらなんか舞台があるんですけどクリスマスにかけて
0,5,9,0,0,5,17,0,で出演させていただくんだけど 舞台終わったらにしようかなーって思うじゃん 1月9日にパズル終わるから多分行けないで終わるんだよね
0,5,17,0,0,5,20,0,今行かないと
0,5,24,0,0,5,27,0,なんでねー これ絶対行かないとダメですね
0,5,27,0,0,5,34,0,なんか11月末までだとその土日はもう完売してるらしいんだけど平日はいけるみたい
0,5,34,0,0,5,44,0,レベルEってなんかあのすごい書き込みとかめちゃくちゃすごいしなんか陰影がすごいけどギャグ漫画だよね
0,5,44,0,0,5,46,0,そうそうそうそう
0,5,46,0,0,5,51,0,びっくりした初めて読んだ時 あれこれギャグ漫画なんだっていう
