start_s,text
-4556,寝るのでアーカイブ楽しみにしておきます。
-3798,待機
-2744,待機
-2681,待機
-2368,待機
-1917,待機
-1512,待機
-1230,テーマのボリューム的に一時間+αで終われるだろうか待機
-1116,待機
-980,待機
-539,待機
-351,待機
-292,待機
-219,待機
-159,待機
-147,待機
-142,待機
-138,待機
-52,待機
-51,:unidentified_emoji:
-38,待機
-36,待機
-23,待機
-21,待機
-13,待機
-7,待機
5,待機
11,きちゃー
20,きちゃ
22,きちゃ
25,きたぁ
26,はじまた
26,きたぁ
27,きちゃ
32,こんばんわー
35,きちゃー
36,きちゃ
37,きちゃ
37,きた！
39,きちゃ
41,hajimata
43,待機
44,こんばんはー
46,こんばんは〜
47,こんばんはー
48,こんばんはー！
50,こんばんは
51,こんばんはー
52,こんばんはー
53,こんばんはー
54,こんばんは
54,こんばんはー
54,こんばんはー
54,こんばんは
55,こんばんはー
55,こんばんはー
56,こんばんはー
56,こんばんは～
56,こんばんはー
57,こんばんわ
57,こんばんは～
58,こんばんはー
59,こんばんは大浦さん
59,こんばんは～
61,こんばんはー
62,こんばんはー
63,こんばんはー
63,時食い虫だ
64,こんばんわ
65,こんばんは
65,こんばんはぁ
65,こんばんは
69,こんばんはー
70,こんばんはー
70,こんばんは
70,こんばんは
71,こんばんは
72,こんばんは
73,陽の者の文明に…こんばんは
73,こんばんは
74,やぁ大浦、お邪魔します
75,こんばんは
75,こんばんは
79,1個が短いからね
79,こんばんはぁ
79,ちっくとっくですか…
80,こんばんはー
81,こんばんは
82,るかこちゃんTikTok見るのか。ちろるちゃんの曲の為？
86,こんばんは！
89,こんばんは。ごきげんよう
90,音OK
96,こんばんは
99,唐突にどうしたｗ
101,TikToker？
101,こんばんは
102,音量大丈夫です！
104,音量調整おkです！
104,こんばんは
104,こんるか
105,こんばんは
107,こんばんは
108,"also, good evening"
117,こんばんは
118,こんばんは
120,ほう
121,へー
124,ほぅ
127,へえ～
127,ほう
128,賢者タイム？
128,こんばんはー
128,ふむ
129,へー
129,我々は金魚以下だったのか
134,ほぅ
135,ハーフタイム？
139,それは分かるね
141,こんばんわー
145,野生を失った結果だろうか
148,こんばんはー
