start_s,text
-6029,待機
-2978,待機:owl::smiling_face_with_smiling_eyes:
-2415,たいき
-2189,待機
-2006,待機
-1917,待機
-1817,待機
-1358,待機
-1353,待機
-1197,待機
-1030,待機
-848,待機
-793,待機
-752,:owl:
-685,待機
-542,待機
-491,待機
-374,待機
-372,侍機
-314,待機
-296,待機
-294,まだかな〜:smiling_face_with_open_hands:
-254,待機
-220,待機
-201,待機
-182,待機
-148,待機
-94,待機
-93,待機
-82,ああ!窓に!窓に!　待機
-71,待機
-49,待機
-43,待機
-37,待機
-19,どんな嘘より甚だしい
-14,待機
-6,待機。
4,待機
10,きちゃ
11,こんばんは
16,きちゃ
17,きちゃ
17,きちゃ
19,来たわね
20,きちゃ
20,きたー
22,きちゃ
22,きちゃ
22,きちゃ
27,きちゃー
27,きちゃ
37,待機
40,こんばんわー
43,きちゃ
45,ぬ
51,こんばんは＾＾:smiling_face_with_open_hands:
63,きちゃ
63,普段より音が大きめ？
78,ピボピ
78,こんばんはー
78,こんばんは～
79,こんばんは
79,こんばんはー
80,こんばんはー
81,こんばんは
81,こんばんはー
81,こんばんは
82,こんばんはー
82,ないすジングル
83,こんばんは～
83,こんばんはー
83,こんばんはー
83,こんばんは～
83,こんばんはー
84,こんばんはー
84,こんばんはー
84,こんばんわ！
85,こんばんは～
85,こんばんは〜
85,こんばんはー
85,こんばんわー
87,こんばんはー
88,こんばんはー
88,こんばんはー
88,こんばんはー
89,神聖生物だ！
90,こんばんはー
92,こんばんは～
92,こんばんは！
92,こんばんは
93,こんばんはー
93,こんばんはー
93,草
94,ｗｗ
94,良い声ですね
95,ASMRかな？
95,ｗｗ
95,草
97,こんばんはー
97,こんばんはー
97,草
97,テンションひくない？？
97,こんばんはー！
99,イケボだ
99,ニュース番組かな
99,こんばんわ～
100,いい声
101,草
102,イケボだ～
103,こんばんは！
104,インテリアと同化してる
109,こんばんは
110,イケカテ主だ！！
110,この黒風船穴あいてるね
111,こんばんはー
111,ジングルナイスゥ音量バランスナイスゥ
111,ディズムさんはイケメンだよ
117,今晩は
119,ディズムさんこんばんは
119,ちょっと、ディズムさん、音量低いかも？（冗談です大丈夫です。
120,最近、精力的に配信〜:smiling_face_with_open_hands:
121,ｗ
122,ｷｬｰﾃﾞｨｽﾞﾑｻﾝｲｹﾎﾞｰ
126,こんばんはー
128,ｗｗｗ
128,ｗｗ
129,ガチ恋増やしていくのか
129,草
129,こんばんは
130,興奮しちゃうじゃないか...:heart_suit:
131,好きになっちゃった♡
132,二人とも良い声です
134,吐息多め
137,こんばんは
143,お茶投げちゃう♡
150,勉強熱心
156,へぇー
168,そうなのか
169,草
171,ｗｗｗ
172,ｗｗｗｗｗ
173,息苦しくなってしまい
174,そのカテに常駐する勇気は出ない
175,うわｗｗｗ
175,w
176,草
177,草
177,素敵な声ね:male_sign:
177,草
180,ｗｗ
180,草
181,森本レオさんみたいな感じかな
181,死にかけ？？
181,草
183,ゾクゾクしてきた:red_heart:
184,ｗｗ
185,ヒソカだったかｗ
193,モイ！
197,ツイキャスの文化ですね、お茶
198,ツイキャスですね
199,モイ！
199,ツイキャスっすね
201,あってる
204,SUNチェックです
204,モイ！
204,お茶はツイキャスかな？
204,ツイキャスだねｗ
205,お茶もモイもツイキャス
206,ツイキャスだったはず
207,モイ！
209,草
211,ツイキャスはお茶爆ですね
212,若本規夫かな？
212,草
212,イケカテとキャス主の特性を併せ持つ♡
212,:teacup_without_handle::teacup_without_handle::teacup_without_handle::teacup_without_handle::teacup_without_handle::teacup_without_handle:
212,森本レオｗｗ
215,トーマス始まった？
215,モイ！
216,草
216,草
217,死ぬほど似てる
222,機関車トーマスはじまりそう
223,似てんなｗ
223,ちょっとBGM下げていただけると聞きやすいかもしれません
228,機関車走りそう
228,という、お話し
236,始まったｗ
238,ｗｗｗｗ
240,草
241,テンションが草
241,急に陽気なおじさんになるじゃん
241,オネアミスの森本レオはイケボ
243,こわれたw
243,今日ノリノリっすね頭領
244,ばんわー
251,OPまで自前とはたまげたなぁ
257,！？
259,事故は起こるさ
260,こんばんはー
260,トーマスは今日も元気
261,トーマスの季節？？
261,音量ありがとうございます
263,バイオのタイラントトーマス化MODかな
264,こりゃうまいココアだぜ
270,どういうこっちゃ
