start_s,text
-1850,待機
-1813,待機
-1654,"""単品""から脱却したなくちゃ"
-1536,待機
-1469,待機
-1405,我待機熱望大浦藍月電波音声
-1307,待機
-1221,待機
-1090,待機～
-1081,寝ないといけないのに聴きたい、、
-1054,せくしぃかぁ・・・
-1006,待機
-998,待機
-710,待機
-687,待機
-680,待機
-667,待機
-501,待機
-474,待機
-474,待機
-447,何とか眠気に勝った…
-376,待機
-306,待機
-253,セクシー＆健康待機です。
-227,待機
-168,待機
-164,待機
-159,待機
-150,待機
-134,待機
-125,待機
-125,待機
-123,待機
-91,待機
-88,待機
-82,待機
-76,待機セクシー
-71,わくわく
-70,待機
-66,待機
-65,待機
-58,本当に素敵なサムネイルだ…
-48,待機
-47,待機
-44,待機
-32,待機
-28,待機
-23,期待
-6,待機
2,待機
10,きちゃ
11,待機
12,きちゃー！！！
12,きちゃ
12,お
13,セクシーアンドヘルス
14,きちゃ
14,きちゃ
14,きちゃ
15,きたー
15,きちゃ
19,きちゃ
21,待機
22,きちゃ
25,きちゃ
26,きた
27,きちゃー
27,きちゃ
27,きちゃ
28,きちゃ
28,きちゃ！
28,きちゃ
33,きちゃ
36,待ってました
36,きちゃ
41,きた
43,きちゃ
44,きちゃ
45,きちゃ
52,こんばんヘルシー
57,きちゃ！
60,ナイスセクシー！
67,きたわね
70,はじまりセクシー！！！
73,きちゃ
74,こんばんわー
76,こんばんはー
76,ないすジングル
81,こんばんは
81,こんばんわ～
81,こんばんはー
81,こんばんセクシー
81,ジングル流れたよ
82,こんばんはー
82,こんばんわー
82,こんばんは～
83,こんばんはー
84,こんばんはー
84,こんばんはー
84,こんばんはー
84,ぱちぱちぱち
84,こんばんはー！！
84,こんばんセクシー
85,こんばんは～
85,こんばんはー
85,こんばんはー
86,こんばんはー
86,こんばんはー
86,こんばんは～
86,こんばんは
87,こんばんは〜！！！
87,こんばんせくしー
88,こんばんはー
89,こんばんは～
89,ナイスセクシー!
89,こんばんわー！
90,こんばんは〜
91,こんばんは～！
91,こんばんは～
92,こんばんはー
92,こんばんは！
94,プロテインｗ
95,こんばんわ
96,プロテインかｗ
96,こんばんは〜
98,プロテイン！？W
98,ｗｗｗ
98,こんばんは♪＾＾
98,ぷろていん…？
99,こんばんはー
101,そうだね！プロテインだねっ！
102,こんばんはー
103,こんばんはー
103,こんばんセクシー！！
103,こばんわー
105,こんばんはー
105,手榴弾かと思ったｗ
105,こんばんはプロテイン
105,幸いなるかな
106,こんばんヘルシー
107,プロテインかｗ
107,プロテインｗ
107,こんばんはー
108,こんばんは～
108,セクシーヘルシー
110,なくちゃもこんばんはー！！
110,こんばんセクシー
110,こんばんはー！
111,こんばんは
111,こんばんは！
112,いらっしゃいませ～
112,これは健康
113,こんばんは～
113,こんばんはー
113,深夜のプロテイン
114,こんばんわー
115,なくちゃー！
115,そうだね！プロテインだね！！
116,こんばんは～
119,おかわりもあるぞ！
119,なくるさんだー！
120,これプロテインかあ
120,セクスイーなゲストさんですわ～
121,プロテインｗｗｗ
122,なくちゃ！
123,でかいプロテイン
126,こんばんは
126,ナイスセクシー
127,ｗｗｗ
128,草
128,こんばんは！
130,かわいいｗｗ
130,いやぁセクシーだなぁ
133,なくちゃからだったのかw
133,ｗｗ
135,プロテイン置いたらかわいい・・・？
136,プロテインだったのかｗ
136,かわいいのか？ｗ
136,同じプロテイン
138,かわいい？？？
140,真ん中にはボムが
141,こんばんは〜
141,草
143,今回のプロテインはプルプルしてないか....
147,学びを得る
149,kawaii
149,プロテインの気付きｗ
150,ガスボンベかと思ったｗ
150,プロテインってかわいいのかｗ
151,真ん中のツボは蠱毒しておられますの？
152,粉も置いてあるという意識
153,タンパク質タンパク質
156,かわいいプロテインだぁああ
156,音量オッケー
156,音量大丈夫ー
157,音量おっけーでーす
160,健康のシンボル
162,セクシー＆健康ラジオにプロテインは必須
163,音量大丈夫です
163,音量OKです
163,バランス良さげですー
164,だいじょぶ！！！
165,ナイスセクシー！
165,せすし〜
166,こんばんせくしー
166,こんばんせくしー
166,こんばんセクシー
166,こんばんセクシー
170,音量セクシー
171,こんばんセクスィー
172,こんばんセクシー
172,セクシー
174,こんばんセクシー
178,こんばんせくしー
179,最近は
179,こんばんセクシー
183,健康だ……
184,早寝早起きは素晴らしい
185,大浦、金も似合うな。
186,こんばんせくし
186,こんばんセクシー
187,こんばんセクシー
187,最近お疲れだもんねぇ…
188,こんばんセクシー
189,健康ラジオ(ド深夜)
189,今日は５歳じゃなくてセクシー
196,草
197,ｗｗ
198,健康に対する冒涜
198,前も同じような事言ってた気がするｗ
200,早寝早起きが健康の秘訣ですわよ
206,ごもっとも
207,おっと～ｗ
208,こんばんセクシー
208,草
209,主語がデカいｗ
210,健康なんてなかったんや
210,草
212,草
213,よし、寝るか
213,ずいぶん広くするじゃん
213,そこに帰着するｗ
214,せやろね
214,そもそもw
214,インターネットやめろｗ
214,極端ｗ
216,暴論で草
218,草
218,草
219,何も否定できんわ
219,結論出たかw
219,草
219,主語がでかいのよｗ
220,ごもっともででございます
220,俺に死ねと言われるか
221,暴論ｗ
221,誰もが矛盾を抱えてるんだ…
221,アメリカなんてまだお昼
224,ごめんて...
224,何よりも難しいっすね…
225,草
225,確かにw
226,あ、すみませんｗ
226,日をまたいだから実質早朝
226,インターネットやめろ
227,絶望的だ…
227,人類皆不健康だw
227,それをすてるなんてとんでもない
229,たすかる
229,それは肉体が健康になってもメンタルが不健康になるわｗ
229,デジタルデトックスしなきゃw
230,配信アーカイブでしか見れないって…コト？
230,それはそう
231,ｗｗ
231,メンタルヘルスにも良さそうですわね
231,一生無理だw
231,深夜筋トレは正義
231,ｗｗｗ
232,すいませんなぁ
233,これでも健康です
233,難易度高すぎる...
235,健康ってなんだっけ…
235,す、すみません…でも聞かせてください…
235,夕食たべながら失礼しております
235,インターネットＹＡＭＥＲＯ
236,生活リズムってあるやん……？
237,ほなおやすみー
244,†昇天†
247,洗脳手法かな？
247,幸いなるかな
248,不健康でよかった
253,Strix uralensisでは？
256,ななし宛にｗ
256,目からウロコやなあ、健康むず
256,雑w
261,そこまですること？ｗ
262,なくちゃだーこんばんわ
266,草
266,いただけない人は見てないんですよね・・・
267,いいんだｗ
270,草
270,送る暇あるなら寝ればいいのではｗ
273,ｗｗ
273,らじゃ！！！w
277,はいｗ
279,バレそうｗ
280,草
280,ファンレターで送るしかないですね
290,あの鍵かかってたやつか？
295,両立難しいんだわ
302,病は気から
302,運営？！！？！
304,健全な精神は健全な肉体に
308,腐海…！！
309,運営の役割ってそうだっけ
312,板に挟まれる担当
312,複合品ｗ
