start_s,text
-1389,待機
-1181,待機
-1092,待機
-901,待機
-803,待機
-795,待機
-756,待機
-702,待機
-598,待機
-573,待機
-555,待機
-471,待機
-366,待機
-357,待機
-307,|･`ω･)
-275,待機
-251,待機
-250,待機
-244,待機
-238,待機
-135,待機
-127,待機
-96,待機
-84,るーちゃん
-79,待機
-63,待機
-40,待機
-35,待機
-23,くっ
-14,待機
0,待機
3,待機
9,きた
9,きちゃ
15,きちゃ
19,きちゃ
23,きちゃ
23,きちゃ
23,きた
24,きた
25,きた
27,きちゃ
29,きちゃ
32,このジングルで助かる命がある
33,きちゃ
35,きちゃ
37,ポポピ↑
37,きちゃ
55,きちゃ
57,きちゃ
65,きちゃ
82,こんばんは〜
85,めでてぇ
85,こんばんはー
85,へぇ
88,おめでたい
88,へー
89,おお
89,へー
89,めでたい！
90,めでたい！！
91,へー
91,あんこたんじょうび
92,こんばんは～
92,めでたDAY
93,おお
93,めでたい
94,めでてぇ
94,そうなんだ〜
95,へぇ～
96,めでたい
97,こんばんは
97,おめでたい！
97,めでてぇな
97,いとめでたや
98,めでてえ
98,ありがとう？
100,めでたいですねぇ
101,めでたい
101,めでてえ
104,ｗ
106,そいつぁめでたいね
107,草
107,世界に...かな
108,めでてぇ
112,めでてぇ
112,こんばんは～
113,草
114,感謝感謝です
114,こんばんは
114,こんばんは
115,こんばんは～
115,こんばんは
116,こんばんはぁ
118,こんばんはー
118,こんばんは
119,こんばんは～
120,こんばんは
120,こんばんは
120,ありがとう？
120,こんばんはー
121,こんばんは
121,こんばんは
121,こんばんはー
121,こんばんは～
121,こんばんは！
122,こんばんは
123,こんばんは〜
124,こんばんは～
124,るっかりこー！
125,こんばんは～
126,こんばんは
126,こんばんは
128,こんばんは
128,こんばんはー
130,こんばんは
131,こんばんは〜
131,こんばんは
133,こんばんは〜
136,Good evening!
137,こんばんは～
137,ブレイブ！
139,ブレイブナナシ
140,勇敢使い続けるんだねｗ
141,こんばんわ\( ˙꒳˙ )/
141,勇敢なる
141,こんばんは～
142,有閑なる
145,草
146,いつまで勇敢なのだろう
146,有閑ッ…！！
146,ブレイブ！
146,逆に定着しちゃった
147,馴染んできたねｗ
148,草
148,ｗｗ
148,ｗｗ
149,もう勇敢が定着しつつある
150,草
150,定着してるｗｗｗ
151,勇敢なるななしいんく
151,それはまずいｗ
152,なじんできた
152,有閑なる
152,草
152,草
152,w
153,勇敢なるw
153,勇敢なるななしいんくにいづみちゃんも引き摺り込んだし
159,勇敢なるななしいんく良いじゃんww
161,かっこいい
163,勇猛だぁw
163,草
164,草
164,ｗ
164,それで慣れちゃうよｗｗｗ
165,定着してるね
166,事務所名の方を変えよう
167,勇敢なるななしいんく
170,布教しよう
170,もう癖になってる
170,もうそれでよくね？
170,勇敢なるななしいんくに統合しました
174,ナチュラルボーン勇敢
180,こんばんは:smiling_face_with_open_hands:
183,ブレイブななし
185,言ってたねｗ
188,草
188,ぶれいぶいんく
193,ブレイブストーリー
194,間違いが伝染する
194,慣れてくるとね
194,引っ張られちゃったw
195,引っ張られてるw
196,草〜
198,感染するんだねえ
199,こんばんわ
204,強かったですね
206,おもしろいねえ
209,腕は訛ってませんでしたね
212,秒でランク登ってるの笑った
213,２戦とも強すぎましたねｗ
215,あのゲーム誘発絡みが難しすぎた…
217,やってるよ
218,闇のゲーム
220,邪悪な笑い方のるかこさん好き
220,るかこさんがパック剥いて悲鳴あげるとこ見たい
221,めっちゃむずかしいってきいたな
223,出たな！遊戯王！
230,ひゃみのゲームを始めよう
233,昔はカードだけじゃなかったけどカードで火がついた
