start_s,text
-498,待機
-497,待機
-475,待機
-472,待機
-468,待機
-466,待機！！
-462,お邪魔します
-446,待機
-427,配信タグ＃ラジカルメガネラジオ、…略してラジラジ？……しまった！メガネが外れた！
-402,お邪魔します
-398,待機
-394,待機
-383,お邪魔します
-380,お邪魔します
-367,待機
-351,お邪魔します～
-345,待機
-341,待機る
-323,待機
-319,お邪魔します
-311,待機
-290,待機～
-272,お邪魔します
-263,お邪魔します
-254,こんばんは、おじゃまします
-238,ラジカルメガネコンビ好き
-235,お邪魔します
-232,待機
-207,お邪魔します待機！
-183,お邪魔します
-178,待機
-176,お邪魔します
-166,お邪魔します
-166,お邪魔します
-147,お邪魔します
-146,待機
-139,お邪魔します！
-136,こんばんはー
-134,待機
-123,サムネガンダム…？
-82,楽しみ〜
-75,連邦の白いヤツだ…
-71,待機
-66,待機
-63,こんばんわー
-63,待機
-48,待機
-38,待機
-35,タイトルの元ネタあれか　攻めるなるかこさんｗ
-31,こんばんは
4,待機
6,きちゃ
7,るーちゃんとボス
7,メガネタイムだ
11,ﾊｼﾞﾏﾀ
12,きた
14,こんばんはー！
15,ダブルメガネ回だ
18,こんばんはー！
18,きちゃ
21,こんばんは
21,こんばんは～
21,こんばんは～
21,こんばんは～
22,ミュート？
23,きちゃ
24,こんばんはー！
25,こんばんはー！
25,こんばんは～
26,こんばんは
26,こんばんはー！
26,こんばんは～！
27,こんばんは～
27,こんばんはー
28,ギリギリ間に合ったぜ
28,こんばんはー！
28,こんばんはー
29,音？
29,こんばんは～
30,きた
30,こんばんは！
31,きたー．こんばわー
31,こんばんは〜
31,こんばんはー
31,はじまるーかこ！
31,こんばんはー
31,こんばんは
32,お邪魔します
34,こんばんはー
34,こんばんはー
35,音きた
36,音きたー
36,こんばんは
36,こんばんはー
38,音きた
39,はじまた！
39,こんばんは〜
39,きちゃ
40,こんばんは！
40,こんばんはー
40,こんばんはー
40,胡散臭いBGMくんこんばんは
41,こんばんは
41,こんばんはー
41,音きた～
42,音きた
42,音喜多
43,聞こえ
43,こんばんはー
43,こんばんはー
44,こんばんは
45,こんばんはー！
45,きちゃ
46,こんばんはー
48,こんばんはー！
49,こんばんはー
51,こんばんは～
51,こんばんは
51,こんばんは
52,はじまりめーがね
53,こんばんは
53,ウラー！！
53,こんばんは〜
54,こんばんは～
54,こんばんはー
54,こんばんはー
55,こんばんは～～
55,きちゃ
56,こんばんはー
59,こんばんはー
60,こんばんはー
61,音きた
61,こんばんわー
62,こんばんは
62,こんばんはー
63,こんばんはー
63,はじまった
64,こんばんは～
64,こんばんはー
65,こんばんはー！
66,こんばんはー
67,こんばんは～
69,きちゃ
69,こんばんはー
75,るるる～
76,胡散臭いBGM好き
77,こんばんはー
77,こんばんは～
78,こんばんは～
80,こんばんは！
80,こんばんは～
80,こんばんはー！
81,こんばんはーー！
89,こんばんわ～
95,こんばんは
99,こんばんは
101,こんばんは〜
103,こんばんわー！
105,こんばんはー
105,こんばんは！
106,こんばんはー
108,こんばんは
108,こんばんはー
108,こんばんは。
109,今晩は:owl:
109,こんばんは～！
109,こんばんは～
109,こんばんはー
110,こんばんは
111,こんばんはー
111,こんばんはー
111,こんばんは〜
111,直行パターンだ
111,こんばんはー
112,こんばんはー！
113,こんばんはー
113,こんばんはー
113,こんばんわーー
113,こんばんわー
113,こんばんは
114,こんばんは
114,こんばんは～！
114,こんばんはー
114,こんばんは～
114,こんばんは！
114,こんばんは
114,こんばんわー！
114,こんばんは
114,こんばんはー
114,こんばんは
114,こんばんはー
115,こんばんはー！
115,こんばんは！
115,こんばんは～！
115,こんばんはー
115,こんばんはー
115,こんばんはー
115,こんばんはー
116,こんばんは～
116,こんばんは～
116,こんばんは
118,こんるか〜:owl:おはりん〜:lemon:
118,こんばんはー
118,こんばんは〜
118,こんばんはー
118,こんばんはー
118,こんばんはー
118,ばんは
119,こんばんは～
119,こんばんはー
120,こんばんはー
120,こんばんは
121,こんばんはー
121,ゆらゆら
121,こんばんは～
121,こんばんはー！
122,こんばんは
122,こんばんわ～
123,こんばんはー
123,こんばんはー
124,はいこんばんは～
124,こんばんはー
124,こんばんはー
124,こんばんは～
124,素敵なゲストだー
124,こんばんわ
125,こんばんは
126,こんばんはー
126,こんばんわー
126,わーい
127,こんばんはー
127,おはようございます:lemon:
127,ダブルメガネ～
127,こんばんはー
127,おはようございます:lemon:
128,おはりん～
128,わーーーーい
128,こんばんはー！
128,こんばんはー
128,わーい！
128,こんばんはー
129,こんばんはー
129,わあああい
129,:clapping_hands::clapping_hands::clapping_hands::clapping_hands:
129,いえーい！
129,こんばんはー
130,わーい
130,やったあああ深夜ラジオだああああ！！！
130,こんばんは～
130,いえええええい
130,こんばんはー
131,こんばんは〜
131,素敵なゲスト
131,いえーーーーい
131,しっとりした深夜ラジオだ！
131,おはようございます:lemon:
131,わーい
131,わーい
131,こんばんはー
132,わーい
132,いえーい
132,こんばんはー！
132,おはようございます:lemon:
132,こんばんはー
132,おはようございます
132,よろしくおねがいします
132,こんばんは
132,いえーい
133,ラジカルメガネ～
133,いえーい！
134,わーい
134,テンションの差よｗ
135,わーい！
135,こんばんはー
135,おはようございます:lemon:
136,こんばんわー
137,わーすずさんだー:clapping_hands::clapping_hands::clapping_hands::clapping_hands:
137,おはようございます:lemon:
137,おはようございます:lemon:
137,おはようございます:lemon:
138,おはようございます:lemon:
138,音量大丈夫です！
138,おはようございます:lemon:
138,こんばんは　おじゃまします
139,おはようございます:lemon:
139,おはようございます:lemon:
140,音量大丈夫です
140,音量大丈夫です
141,おねがいします
141,わぁーい
141,おはようございます:lemon:
141,おはようございます:lemon:
141,流れるようなｗ
142,ぶっ飛んだメガネコンビ大好き
143,おはようございます:lemon:
143,サーモンランの人
143,おはようございます:lemon:
143,おはようございます:lemon:
143,おはようございます:lemon:
144,おはようございます
144,おはようございます:lemon:
145,おはようございます:lemon:
145,おはようございます:lemon:
145,おはようございます:lemon:
146,おはようございます:lemon:
146,こう並ぶと服装似てるな
146,おはようございます:lemon:
146,おはようございます:lemon:
146,音量大丈夫です
146,おはようございます:lemon:
146,おはようございます:lemon:
147,おはようございます:lemon:
147,おはようございます:lemon:
147,おはようございます:lemon:
147,おはようございます:lemon:
148,おはようございます:lemon:
148,おはようございます。
148,おはようございます:lemon:
148,おはりん！
149,おはようございます:lemon:
149,お願いします！
149,おはようございます:lemon:
150,おはようございます:lemon:
150,おはようございます:lemon:
151,おはようございます:lemon:
151,おはりん:lemon:
151,るかこさんの声がちょっと小さいかも
152,おはようございます:lemon:
152,おはようございます:lemon:
152,おはようございます:lemon:
153,おはようございます:lemon:
153,おはようございます:lemon:
153,おはようございます:lemon:
153,おはようございます:lemon:
153,おはようございます:lemon:
154,おはようございます:lemon:
154,おはようございます:lemon:
154,おはようございます:lemon:
154,おはようございます:lemon:
155,おはようございます:lemon:
155,おはようございます:lemon:
155,まあ統一感ある
155,おはりん！
155,おはようございます:lemon:
155,おはようございます:lemon:
155,おはようございます:lemon:
156,おはりん:lemon:
156,おはようございます！:lemon:
156,おはようございます:lemon:
156,おはようございます:lemon:
156,おはようございます:lemon:
156,おはようございます:lemon:
156,おはりん！
156,おはようございます:lemon:
157,おはようございます:lemon:
157,おはようございます:lemon:
157,たしかに
157,おはようございますレモン
157,おはようございます:lemon:
157,おはようございます:lemon:
158,おはようございます:lemon:
158,おはようございます:lemon:
158,おはようございます:lemon:
159,おはようございます:lemon:
160,おはりん・・・
161,ボスのカリスマ
161,おはようございます:lemon:
161,おはようございます:lemon:
161,おはようございますレモンじゃん！！
162,おはようございます:lemon:
162,おはようございます:lemon:
162,お、おはりん…
162,おはりん:lemon:
163,:glasses:
164,おはりん♪
165,おはようございます:lemon:
165,るっかこるっかこるっかりこるか
165,使います？おはりん
165,おはりん……
165,おはりん:lemon:
166,おはようございます:lemon:
166,おはようございます:lemon:
166,服がなんかおそろ おはようございます
166,おはりん…
166,こんばんるっかりこ
167,おはようございます:lemon:
167,おはりん…
168,るかこさんはそういい続けて何年経ったのか
168,おはりん…
169,普段:lemon:つけなくてごめんね
169,おはようございますれもん
169,そうかも
169,るっかりこしとく？
171,どっとライブファンは統制取れてるからな
171,おはようございます:lemon:
171,草
172,おはりん…
173,草
173,草
173,おはりん…
174,おはようございます
175,草
175,おはりん♪
175,おはりん・・・
176,おはりん:lemon:
176,おはりん・・・・
176,おはりん:lemon:
176,おは大浦
177,草
177,草
177,草
178,草
179,おはりん:lemon:
179,鉄板トーク
180,草
180,ｗｗ
180,草
180,草
180,草
180,草
180,おはりんは死なないんだ
180,おはりんをあげよう
181,ｗｗ
182,おはりん:lemon:
182,そうだったかー
183,古傷がえぐられてないかなｗ
183,おはりんを譲渡しよう
