start_s,text
-2684,待機
-2521,待機
-2302,待機
-2221,待機
-1837,待機
-1806,待機
-1036,待機
-961,待機
-793,待機
-792,待機
-778,待機
-691,待機
-592,待機
-543,待機
-455,待機
-389,待機
-330,待機
-323,待機
-240,待機
-221,待機
-178,待機
-151,待機
-135,待機
-132,待機
-103,待機
-85,待機
-84,待機
-78,待機
-33,:owl:
-23,待機
-17,待機
-7,待機
14,きた
15,きちゃ
16,きちゃ
17,きちゃ
21,きた
25,きた
26,きちゃ
27,きちゃ
31,きちゃ
33,きちゃ
42,はじまるーかこ！
44,久々のうららじリアタイ〜
45,きちゃ
46,きた
51,こんばんわー
56,きちゃ
58,るーちゃん
58,きちゃーーーー
59,きちゃ！
61,週末だねぇ
63,こんばんわー！
70,きちゃ！
77,るっかこるっかこ
83,このBGM聞いたらワクワクする躰になってしまった
85,金曜ミッドナイトだねえ
87,こんばんは～
91,こんばんみ
94,こんばんは
94,なんでｗ
95,こんばんはー
95,おっと？
96,閉めてｗ
96,こんばんは～
96,w
96,ｗｗｗ
97,草
97,締めといで
97,さむいでしょ
97,こんばんはー寒そう
98,こんばんはwww
98,草
99,こんばんは
99,こんばんわー
100,閉めてきて
100,お、一言あるパターン
100,こんばんは
101,わーお
101,こんばんは〜
101,閉めよう
102,こんばんはー
103,こんばんは
104,閉めな～さむいよー
104,草
105,閉めてw
106,こんばんわ～
107,スラムに響き渡るトーク
108,こんばんはー
108,寒くね？
110,今日は温かいですからね～
110,こんばんは～
110,よろしくお願いします
110,風邪ひくよー
111,こんばんはー
111,こんばんはー
114,閉めて！
114,風通し良くていいですね
115,こんばんはー
116,暖房もないのに
116,こんばんは
116,換気してたのかなw wこんばんは
116,閉めてきてもろて
117,何回目だｗ
118,こんばんは
118,こんばんは～
119,こんばんはー
119,こんばんは
121,こんばんは〜
121,こんばんは〜
121,こんばんは
122,夜はやばい
122,こんばんはー
123,花粉が入るから！
123,こんばんはｗ
123,こんばんは
123,ねむそう
123,こんばんはー
124,こんばんは
124,こんばんはー
124,こんばんはー
125,風通しのいいラジオ
126,スラムな上に常夏の赤羽
127,こんばんは
128,こんばんは
128,寒いでしょう
129,Good evening
129,閉めてきて大丈夫ですよ
130,こんばんはー
131,寒いのかｗ
131,こんばんはー
131,こんばんわー
131,こんばんは～
132,こんばんは～
132,こんばんは
135,こんばんはー！
137,窓から不逞のヤカラが入ってくるよ
137,え？
137,こんばんは〜
140,しますね。
141,持論がすぎる
141,兵長！
142,こんばんはー
142,前にも言ってた
144,ｗｗ
144,草
144,また始まったよ
148,暖房は無くとも人間は愚かなため
152,窓閉めてなくて「寒いんですよね」←生活ヘタクソそう
152,裏ラジのロゴマーク、YK○APみたい
156,痛くなければ覚えませぬ（シグルイ
159,持論ですがコタツは人を堕落させる
162,暖かすぎると起きれない
164,寒くても思考能力下がるよ
166,僕は愚かです！
167,こたつなんてその筆頭よ
169,なんとなく頭痛くなったりする
171,寒くて死なない？
173,ぬくぬくするとボーっとしてしまう率上がる
173,寒さと空腹は人を不幸にするぞ
179,屁理屈王始まったな
187,性欲とかにも愚かにされる人類
191,文化的な生活のためには暖房がいる
195,感じられる...のか？
195,やっぱり滅ぶしかないな
200,もう2023年なのか・・・
202,おっけーです
206,音量大丈夫です
206,2023年ももう1/6経ちますね
216,火炎瓶投げ込まれないか心配
219,べーく
221,bake
225,:motorcycle::motorcycle::motorcycle:
226,BAKE
228,ﾌﾞｫｫｫｫｫﾝ……
229,週末はベェクがはしゃぐからね
230,待たれよ。
233,はっや
234,こんばんはー！
236,暴走族がいる都市
236,まじか
238,それは嘘でしょう
239,マッハだねえ
239,早い早い早い
245,ライトニングアローすぎる
245,もう2月終わるんか
247,涙で埋めつくそう
249,あー今週忙しかったね
252,嘘乙
252,はやっちゃ
