start_s,text
-2007,待機
-1994,あきがこない。あきない。
-1439,ここちょっと消えてますね。秋という季節があったんですけど
-1420,待機
-777,待機
-775,旅行してないな、出かけたい(待機)
-739,#04以来の開眼度
-680,秋、待機
-573,秋はいいやつだったよ・・・
-549,待機
-536,待機
-535,2週ぶりのガチ恋距離たすかる待機
-404,待機
-338,|･`ω･)
-323,桜も紅葉も散り際がエモ
-307,待機
-297,待機
-288,3万人放送中に行けるかな待機
-275,待機
-260,待機
-211,待機
-167,待機
-163,待機
-147,待機
-146,待機
-135,待機
-131,待機
-127,待機
-117,待機
-111,待機
-95,待機
-92,待機
-88,待機
-81,待機
-70,待機
-69,待機っ！
-69,待機
-65,待機
-62,待機
-58,待機
-54,待機
-42,待機
-38,:owl:
-38,待機
-37,待機
-33,待機
-20,待機
-19,待機
-13,期待
-7,待機
5,待機
5,待機
8,待機
17,きちゃ
17,きちゃ
18,きちゃ
19,きちゃ
21,きちゃ
21,きたぁ
24,:grinning_face:
25,待機
25,きちゃ
27,きちゃ
27,きちゃ
27,きちゃ！
30,きちゃ
30,きちゃ
32,はじまた！
33,きちゃ
34,きちゃ
40,きちゃ
43,こんばんわー
44,こんばんはー！
49,こんばんは
51,こんばんはー
52,こんばんは
52,こんばんは～
55,こんばんはー
58,こんばんは
58,こんばんは
61,こんばんわー
63,こんばんはー
66,こんばんはー
67,こんばんはー
68,こんばんはー
68,よろしくお願いいたします。
69,こんばんわ
70,こんばんは
70,こんばんはー
71,こんばんは
71,こんばんは～！！
72,こんばんは～
74,こんばんは
75,こんばんはー
77,こんばんはー
81,こんばんは～
81,こんばんはー
82,こんばんはー
82,こんばんは～
83,はっやｗｗ
83,こんばんはー
84,おおおお
86,こんばんはー
86,こんばんはー
86,こんばんはー
86,おぉ～
86,わああああああ
86,こんばんはー
87,こんばんはー
87,こんばんはー
87,うおおおおおお！！！！
87,こんばんはー
87,やったあ！！
88,こんばんはー！
88,やったー！
88,こんばんは～
88,おおおおお
89,こんばんは
89,早！！ww
89,やっちゃ〜
90,わー
90,おー
90,おお～！
91,なくちゃだ！！
91,こんばんはー
91,こんばんはー！
91,！？
91,おぉ
91,やったー！
91,こんばんはです～
91,いきなりだしなくちゃだしｗｗｗ
91,なくちゃ!?やったぜ
92,こんばんわー
92,おお！
94,始めに言っていくスタイル！
95,ゲスト？！
95,なくちゃ！？
96,こんばんはー
96,早々とｗ
96,ジングルよし！
97,こんばんは
97,やったー！！
98,はやぁい
98,なくるさんか！
98,こんばんは！
99,神OP!
100,それ最後に言うやつじゃね?
100,まじかよ
100,こんばんは
101,おお
101,ノルマ達成ww
102,ないすじんぐる
102,初手告知ですかｗ
102,おお！
103,なくるさん!?
103,ナイスジングル
104,:unidentified_emoji:
104,なくちゃくるんかｗｗｗｗ
104,おー
104,おー！
104,初手告知だ
106,ジングルOK
107,忘れないように最初にいったw
107,こんばんわー
107,こんばんは～
109,ナイスジングル
110,こんばんはー
111,やっちゃー
111,こんばんはー
112,おおー！なくるさんくるのか！！
112,告知が速い
112,忘れないうちに初手ですね
113,初手から告知ですかｗ
115,こんばんは～！
115,こんばんはー
116,こんばんわー
117,こんばんは
117,こんばんは
119,こんばんわー
119,ノルマ達成だな
119,こんばんわー
119,こんばんはー
121,こういう告ｗｗ知ってもっと貯めるんじゃないの？！！
122,音OK
125,音声OKです。
127,こんばんわー！初めてのリアタイです
127,音大丈夫です
129,こんばんはー
129,:goblin:告知が早い！
129,こんばんは～
129,初手ニュースからかあ
131,こんばんは。
132,すき
132,こんばんはー
133,こんばんはー
133,まだ冒頭しかねーよｗ
134,なくるさん楽しみですね:slightly_smiling_face:
134,いえーい
134,こんばんは～
134,なくちゃ楽しみ！
136,今まだ冒頭なんよ
137,わーい
138,マダミス仲間！
138,おお～～
138,うれしい
138,てっきり最後にするものだと思ってた
139,こんばんは
139,恐ろしく早い告知
142,いちかばちかw
143,:clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands:
145,なくるさんか
150,そうねｗ
151,開始2分で告知であるw
155,こんばんはー
155,わかる
155,告知の速さに定評のある大浦るかこさん
158,＃藍月なくるやべぇ
159,w
159,狂気山脈マダミスでのやり取りが記憶にずっと残ってます
161,非常に刺さる
162,ハチのように刺す
164,そうねｗ
164,せっかち出てますね
165,ｗｗ
167,そうだった我慢できない人だったｗ
170,判断が早い
172,こんばんは
174,そうだね
174,ｗｗｗ
175,いいですねぇ～
175,楽しみです
175,:goblin:判断が早い！
178,我慢できないほどなのに忘れるのかｗ
181,ネタバレした方が楽しめるのですよ
181,ほうほう
183,判断が早い
184,ゴンさんだ
186,コメントしてたな
186,ほう
187,リューゴンさんおるやんw
188,リューゴンさん！
191,:goblin:判断が早い方がいい！
191,今回もいい曲ですよね
193,あれよかった
195,へぇ
196,ゴンさんだ
202,ゴンさん！
205,めちゃくちゃ好き
206,DMJラジオでは？
209,ゴン太君こんばんは
211,こんばんは
212,DMJ!
212,DMJ!?
214,リューゴンさんだ
214,お？
216,リューゴンさんもよう見とる
217,ヨツギさんか
219,リューゴンさんｗ
219,あらま
223,お、DMJ?
224,るかこは人気者だなぁ
226,リューゴンさんもようみとる
227,DMJ！！
227,リューゴンさんもよう見とる
228,hi
234,ラジオの勉強をしにきました
235,リョーンゴのイメージが強すぎる
236,告知のタイミングが極端すぎる
238,珍しい
240,リューゴンさん、このラジオ１時間で終わらないんですよ。
243,えぇ？
246,草
247,草
249,草
251,寝る前になぜw
252,草
252,デスゲームデスか
252,草
253,草
253,草
254,寝る前にｗ
256,発想がトモシカなんよ
256,ww
256,you so cute today :heart_suit:
256,草
256,始まった始まった。
257,草
257,デスゲームを...？
258,寝る前にデスゲーム
258,草
259,草
259,ｗｗ
259,ｗｗ
261,色様の彼女はまだかな？
261,草
262,タイムキープ以外は完璧
262,草
263,ラジオという名の脱線メインだからねｗｗ
265,裏番組宣伝しないでｗ
266,草
266,なんでぇ.....
268,裏番組の宣伝ｗ
270,過程が分からない。。。
271,こわｗ
273,ふむ
276,デスゲームw
277,ジグソウ予備軍
280,リューゴンさん、このラジオ1時間で終わる予定ですよ（終わらない）
282,曇らせたいタイプだ……
285,ｗｗ
285,あげて落とすのがいい
285,裏ラジは時間も守らないし参考にすべきではないのは確か
286,推しの卒業かな
293,序盤から飛ばしてんなあ
293,カップルが爆発する感じとかどう
293,……？
294,Vの引退
295,んあ？
295,人がゴミのようだ？
295,ﾋｴｯ
296,プラットフォームかな？
300,うわぁぁぁ
302,極限状態の演出とか好きそう
305,伊藤潤二の作品にそんなのあったなぁ
307,ぷよぷよかな？
308,それネズミで同じ実験してるのみたわ
313,落ちてくる人は無事なんですねｗ
318,ほう
318,どんどん人が堆積していくｗ
320,落ちてきたらひんでない？
323,ゲームならアリかも
325,キューブっぽい
327,ほう
327,ほうほう
328,キューブっぽい
328,ガンツか
330,うんうん
331,ほう
332,あー
333,晩御飯お預けされたら絶望するかな
335,ダイナミック入室
336,「プラットフォーム」って映画を思い出しますね
342,あ～
342,ロケットえんぴつ
343,えっぐｗ
343,ほう
346,親方！！空から人が！！！
347,始まった始まったｗｗｗ
347,4人同じ色の服が落ちてくると全員消えるんですか？
348,即疑心暗鬼やないか
348,ところてんのようだ
350,その選択は嫌だな
351,ゆめにでそう
352,うわぁえぐいことするわ
357,ほうほう
359,へぇー
363,脱出ゲー
363,うわｗ
364,寝る前にデスゲーム考える人の方が怖い
365,何回落ちることができるんだ
366,へー
367,眠気醒めないのかなw
367,ぷよぷよｗｗ
368,ぷよぷよなのそれｗ
368,ﾋｴｯ
368,最悪なタイプのガチャ
368,ぷよぷよｗｗ
368,最悪なぷよぷよｗ
369,うわぁ
369,ばよえーん
370,冷たい方程式
370,ぷよぷよw
371,ひでえぷよぷよだ
372,人間麻雀みたいね
372,ぷよぷよww
372,いらんやつは落として理想のパーティを作ろう
374,周回性ありそう
374,下手したら3人の状態でやる羽目になるのか
375,子供落ちてきたら・・・・・
375,ぷよぷよ要素いる？
376,仲間選びガチャをデスゲームでやるという…
379,なるほど、ぷよぷよだったのか
379,落ちモノパズル()
379,ぷよぷよw
380,ぷよってそんな気分だったんだぁ
381,最悪だよ
383,ようそんなの思いつくな　
384,トロッコゲームに似てるね
389,あぁー、ね。寝れない夜にはベストな想像だね。
