start_s,text
-3594,どうなるのか楽しみ
-2382,睡眠待機
-1608,待機
-1581,待機～
-1231,待機
-1055,背景にシャフト味を感じる
-855,最近モデリングとかでVRCは入れてないが…VRCはいいぞ
-778,待機
-753,待機
-747,待機
-745,待機
-741,待機
-622,待機
-609,待機
-593,待機
-571,待機ー
-570,待機
-461,待機
-416,待機
-408,待機
-400,待機:owl:
-362,待機
-345,待機
-330,待機
-330,待機
-325,待機
-316,待機
-308,待機
-264,待機
-228,待機
-220,待機
-218,VR待機
-185,待機
-183,就寝前待機
-140,待機
-95,待機
-91,待機
-71,待機
-70,:unidentified_emoji:
-67,待機
-59,待機
-55,待機
-50,待機
-35,待機
-27,待機
-25,待機
-19,待機
-12,待機
-7,待機
7,待機
8,きちゃ
10,きたーーー
13,きちゃ
13,きちゃ
14,きちゃ
15,きちゃ
16,きちゃ
18,きた
19,きちゃ
19,きちゃ
20,きちゃ
20,きちゃ
20,きちゃ
21,きちゃ
22,きちゃ
24,きたー
24,きちゃ
25,きちゃ
26,きちゃ
30,きちゃ
30,来たわね
33,今日も元気にメメント・モリ！！
36,きちゃ
36,きちゃ
36,きちゃ
36,きちゃ
38,きちゃ
42,きちゃー！
44,きたー
45,きちゃ
48,きちゃ！
51,神OP
54,メメント・モリ！
66,きちゃ
70,こんばんは〜
74,こんばんは、
77,こんばんはー
80,ＶＲ企画何がきてるやらww
81,こんばんは
83,はじまりらじお！
83,こんばんはー
85,こんばんはー
86,こんばんはー
87,こんばんはー
87,メメント・モリ！
87,こんばんわー
88,こんばんは～
88,メメント・モリ！
89,こんばんはー
89,今日も元気にメメント・モリ
89,こんばんはー
90,こんばんは～
90,メメント・モリ！
90,メメント・モリ！
90,メメントモリ！
90,こんばんはー
90,メメント・モリ！
91,メメント・モリ！
92,メメントモリ
92,こんばんわ～！
92,ウス
92,メメモリ～
92,メメント・モリ！
92,こんばんはー
93,こんばんは
93,スタンプだ！
94,ジングルよし！
95,メメント・モリ！
95,メメントモリ！
95,今日も元気にメメント・モリ！
95,こんばんはー
96,こんばんは！
96,メメント・モリ！
96,こんばんメメント・モリ～
97,スタンプの宣伝をいれていく
97,お決まりのあいさつにする気だろうか
97,メメント・モリ！
97,こんばんはモリ！
97,ほんものだー
98,こんばんは〜
98,新しい挨拶かな？
98,こんばんはー
99,メメントモリ！
99,メメモリ
100,メメント・モリ
101,こんばんはー
101,メメント・モリ！
104,こんばんは
104,メメント・モリ！
104,こんばんはー
104,:waving_hand:
106,こんばんは
106,メメモリ～
107,メメモリ！メメモリ！
109,オリジナル挨拶きまったな
109,こんばんは～
110,メメント・モリ！
110,こんばんは
111,メメントモリ
111,こんばんわ
111,こんばんは
111,こんばんモリモリ～
112,メメントモリ
112,こんばんはー
113,ウキウキでございます
113,こんばんメメント・モリ
114,こんばんはー
115,コギトエルゴスム！
117,めめんともり！
117,Vtuberらしい挨拶だぁ…（）
119,メメント・モリ
119,こんばんは:slightly_smiling_face:
119,こんばんはー！
120,こんばんモリ
122,メメモリ！
122,こんばんは〜だいたい仕事です
124,旧774鯖探索で消えました
124,死を想え〜
124,こんばんメメント・モリ
125,こんばんメメントモリー
125,仕事しながらメメント・モリ
126,メメント・モリ
126,メメント・モリ
129,こんばんは！
131,なかったw
132,おわっちまったよ・・・
133,モモントメリ！
134,初手から重いよｗ
138,毎日メメントモリ！
138,あいつはもう・・・
139,もりもり
140,メメント・モリ
140,不穏！
142,連休の、死
142,疲れてるの？
142,やっとGW終わったよ
143,こっちが聞きたい
143,メメってきた
144,一日一メメントモリ
144,どうした？ｗ
145,パーっと生きようぜ
145,エブリデイ最後の晩餐
145,メメント・モリ
149,こんばんわ！
157,買いました！
159,スタンプ助かる
162,LINEスタンプ買ったけど使う相手がいない
162,こんばんはー
165,ｗｗｗ
167,買いました～！
167,ねるちゃん３つも出してたね
168,買ったよー
169,おっと〜w
174,「今日も元気にメメント・モリ」は意外と使いやすい
174,結構気にしてませんか？それ
175,カジュアルにメメント・モリしたいときに助かる
177,汎用性がね
180,紫綬褒章貰う時に便利だよ
180,いじられてて草
182,メメントモリいつ打つねん
183,割と使えると思ったけどなぁ
183,LINEである時点で使えません
186,紫綬褒章授与はよく使いますね
189,ん？
189,ラテン語なんて普段使わない
189,愛
193,使いやすいスタンプってあんまりない気する
195,汎用性ってなんだろうね…
195,どうせ、使う相手がいないので、可愛くていいと思います！
196,凡庸性が足りなかった
196,「いとおかし」「幸いなるかな」使いやすい
196,紫綬褒章受賞
199,親にメメモリ送ったら好評でした
199,草
201,反省してて草
202,まあ、よし！
205,謝罪会見
208,正拳突きもよく使います
212,草
214,死を忘れることなかれ
215,紫綬褒章授与使いやすい
216,すげぇカジュアルな紫綬褒章
219,幸いなるかなー
224,軽率に授与してくか
225,うちには黄綬褒章しかないや
225,友達にそもそもメメントモリが伝わらない...
225,紫綬褒章のやつは使える
228,今日も生きてて紫綬褒章授与
229,Hello Rukaku!!:rainbow_flag::rainbow_flag:
230,個人的には幸いなるかな多用してる
230,紫綬褒章は…ｗ
230,愛、がやっぱ使いやすい
231,ラインする相手がいません･･･
232,るかこさん知ってる人に送るのかなやっぱり
235,いつでも使って行こう紫綬褒章
240,どんな嘘より甚だしい　よく使う
241,メメント↓モリ↑？メメント↑モリ↓？
243,日常生活で正拳突きは打たないタイプのオタクでして
245,ノーベル賞か五輪メダル取りに行くかぁｗ
249,レジオンドヌール勲章でもいい
250,ノーベルメメント・モリ賞
251,イグノーベル賞の方では？w
255,GWって…何？
255,平日っすね
255,うちはお休み～
256,平日やぞ
256,平日だねえ
257,平日だね
259,平日でしたね
265,お休みにした
265,平日でしたねぇ
272,今日も有給でGW延長コースが多そう
274,有給取ればこれが三連休初日よ
274,最大１０連休かな
275,:thumbs_up:
278,休みにした人も多そう
280,普通に平日でした
282,あらｗ
285,一抹の不安かぁ
286,こんばんはー！
286,お？
287,帰省先でリモートワークしたのでまだGW
290,今日・・・？
290,えｗ
291,お、おう
291,花粉ももう去ったろうに
291,寝起きだから？
294,今日休んだけど休み明けに青森出張の友人は居ます
295,二回行動だからでは？
296,ボードゲームの影響かな？
299,イチモツの不安て言わんだけ大丈夫
300,マイクラにこもりすぎなせいじゃないですか
303,そういう日もあるさ
303,いつもどおりだから
304,疲れが残ってるのでは？
306,？？？「今日疲れてる？」
308,プラシーボかな
313,りんごジュースに全幅の信頼を
314,さっき配信でてたよなぁ
319,マイクラとシャルちゃんに脳をやられたか
320,でしょうねｗ
320,悲しい
324,そうだねｗｗｗ
324,そうだねw
325,充実してんねぇ
325,充実している
326,草
326,充実してるじゃん
326,完全なるマイクラシンドローム
326,マイクラ に吸われてましたね
326,マイクラはまってるねぇ
327,マイクラがっつりハマってて笑う
328,マイクラにドはまりしてますね
329,めちゃくちゃおもしろかった
331,マイクラ配信楽しかったです
331,イチモッツォの不安
331,いっぱいマイクラしてましたね
332,めっちゃやってたよねｗ
332,やっぱり…
333,ずいぶんINしてますよねｗｗ
333,よい連休の過ごし方よ
336,ゴーレムという名の鉄
337,シャル先生に教わって色々やってたね
338,理想的な休日の過ごし方じゃないですか
339,うんうん
342,満喫してるね
344,マインクラフトは時間が無限に溶けるからなｗｗ
344,一生裏でやってて笑う
348,島村先輩やさしいよね
356,マイクラ大先生
357,うんうん
359,酔うのは大丈夫になったのかな
361,ハマってますねえ
362,ようやくゲーム配信してくれて嬉しい
362,るかこさんのマイクラ楽しい
362,社長ね
363,次は天空トラップタワー作りましょう
363,別配信で裏作業中の様子も拝見しました
364,見るだけで時間溶けました
367,シャルちゃんにテキトーいうのめっちゃ笑ったｗｗ
372,うんうん
375,急にはまりましたね
381,まぁしゃーなしよ
389,マイクラ楽しんでるようで嬉しい
395,そうねぇ
395,まぁ、きりよくていいんじゃない？
399,入るにはちょうどいいタイミングだったかなって
400,新サーバーは
401,良い機会でしたね
401,割と完成してたよね
402,新鯖からだからワクワクするよね
403,マイクラでなにか作りたいものとかありますか？
406,いい機会ね
407,1から始めた方が楽しいよね
409,たしかに
409,Vtuberにマイクラという文化を広めたひとりですね島村さんは
410,黎明期に入れると違うよね
412,開拓初期ならではのね
412,試行錯誤するのも楽しいね
414,新サーバーは良いタイミング
415,サーバーリセットされた今がちょうどいいタイミングだと思う
416,ゴーレム処してる目に光無さそう
418,確かに
418,今は始めやすいタイミングよね
418,大浦さんネトゲもやってるって言うからいつかはハマると思ってた
419,今はきっと一番楽しいときよ
422,それはあるね
422,おじさん繁殖のプロになってしまったね
424,太陽の塔とかかな
425,もっと軽率にマイクラ作業配信とかしてくれてもいいのよ？
428,整えられたとこでやるよりは最初からやる方が楽しいね
428,文明と黎明
430,罪に手を染める機会もあってよかったですね！
430,この時期ならではの楽しさがありますね
431,インフラ構築楽しいよなあ
439,マイクラは本当に時間が消える。
443,面白かったねー
443,盛り上がったなぁ
443,じゃあ月作りますか！
444,月面探検
446,あれ難しそうでしたねぇｗｗ
450,見てるだけでも楽しかったです
451,最初からだと文明の加速度が凄くて楽しいですよね
453,めちゃくちゃ難しそうだった
453,うんうん
454,オインクゲームズは良いぞ
457,あれは難しいよ
465,オインクはいいぞ
466,惜しかったですねー
469,やべーやつｗｗ
470,やべーやつ
470,あれはやべー
470,プロですよねハヤシさん
470,プロのマインクラフター…
472,最後は運で決まるのが惜しかったですね
472,すごい(プロクラフター)
472,ハヤシさんはヤベーやつですね
473,難し楽しい
473,ハヤシさんはそうよｗ
473,ヤベーヤツｗ
475,公式プロだっけ？
476,いや、やべー人だよｗ
476,まぁ褒め言葉よ
477,ハヤシさんはプロマインクラフターだからね
477,オインクのゲームはどれも面白いですね
479,やべえ奴w
481,そらニコニコ時代からの先生やぞw
481,ハヤシさんといえばマイクラだしねえ
482,やべーやつではあるから間違ってない
486,ハヤシさんのマイクラ建築同人誌持ってます
486,やべぇやつｗ
488,マイクラの書籍も出されてますからね
489,あれはやべぇ
490,あっちにもこっちにも大先生
492,ハヤシさんはマジやべぇ
493,ド変態ｗ
493,草
494,ｗｗｗ
495,草
495,www
496,マイクラも性癖もやべー人ですから
497,ド変態
499,なんて言い草ｗｗ
501,いろんな方向でど変態だw
502,わかるけどｗｗ
502,ド変態w
503,あれとんでもないことやってるよねぇ
503,しかも彼女持ち
503,やはり変態
504,やべーから変態に
504,ど変態。誉め言葉ですよね！
505,しかも彼女がいる
505,草
507,同人誌出してませんでしたっけ？ハヤシさん
507,まぁね
509,ハヤシさんは多方面に変態だなー
510,あの人はすごいよね笑
510,草
511,ダイヤのクワを使い切ったハヤシさん
513,ただの紅茶おじさんではないんよね
518,マイクラヤー
519,ヤー！
519,ヤーｗｗｗ
520,マイクラするのに図面引く人だから
520,まぁ変態だからなぁ
523,ハヤシさんはそうですね
523,マイクラヤー！
523,マイクラヤー
524,わーすごーい！！じゃないんだよねｗ
526,動画で紹介してないからってだけでビーコン使わずに熊本城作るからな
529,ヤー！
529,褒め言葉ですねそれはｗ
529,ハヤシさんのお墓にはマイクラいれとけばいいんやぞ
529,流石ふわふわのホットケーキが焼ける男だ
531,多重変態ってやつですか
533,ハヤシさんは変態
535,多方面にハイスペックな方だ
543,ほう
546,くきたそのトイレ建築の師匠
546,新美！
548,ヤーのくだりほんと笑った
550,ほう
552,ほうほう
552,ほお
557,東大卒のハヤシさんは変態
563,"こんばんは～( ´,_ゝ`)ノるかこさん～♪"
564,虚構内真実みたいに
568,あぁ大変そうだ
568,ほうほう
568,大変そう
572,かっこいい
573,円は難しいねぇ
574,あーマイクラで円形はしんどいね
578,なるほど
579,あーね
579,シーランタンねぇ
579,あー
580,へー
581,シーランタンか
583,成熟してからですね
585,なるほど
587,なるほど
589,あー
590,海底神殿は大変だ
591,シーランタン欲しいねえ
591,円形は難しいかもね
594,海底神殿:classical_building:攻略か
598,シーランたん
599,まあ簡単なやつからね
600,あーシーランタンか
600,海底神殿のね
601,海底神殿かぁ
601,海底神殿は難しい
605,おしゃれ照明だ
606,海底神殿
607,そうねｗ
607,天文やってる奴は概念キメちゃってるから（超語弊
610,無限に話せそうｗｗ
610,マイクラ建築しながらルートの小数点の数字計算してブロック置く人やぞ
610,そうねｗ
611,海底神殿攻略しなくちゃですね...
611,ステップを一段一段
613,江戸のシーランたんなー
615,それはそうｗ
616,確かに延々できますね笑
616,話がおわらんｗ
616,海底神殿…水抜き…
617,いつか海底神殿探索回待ってる
617,話が尽きませんねマイクラは
618,海底神殿攻略は重労働だからねぇ
618,シャルちゃんが詳しいねそこらも
619,でも道筋立ててもらえてるなら今後楽しみですね
621,ちっさ
623,言うんだ
628,草
628,ちっちゃい
629,23ちっちゃ
629,ガラスの靴もらえる
630,一緒だ
630,ちっさい！
631,解像度が上がるのでは
631,聞いてどうすんだ
632,23cmたすかる
633,足の模型を作るのかもしれない
633,フィギュアの採寸かな
634,NICEサイズ
634,"小さい！！( ´,_ゝ`)"
635,意外に小さい
635,玄関先に23cmの靴並べて楽しむのかもしれない
635,そういう方もいるんだよｗ
637,小さい
638,ちょっと嬉しかったw
638,メモメモ
638,ちっちゃ！
639,ガラスの靴もって訪問されそう
639,意外
640,意外と小さくて驚いた
641,みあちと一緒じゃん。
641,ガラスの靴が作られるな
642,小さい
643,たすかる
643,ちっちゃ
643,思ってたより小さかった
645,シンデレラごっことか
650,ちっちゃい助かる
652,23は小さいですね
652,女性はそんなもんでは？
653,ふつうでしょ
653,女性で23cmは普通では？
655,全然普通！
656,ふつうよ
658,女性だと結構普通な感じ
660,女性ならそんなもんでは？
661,女性は普通
664,女性的には平均ですが、大きいと思っていました
665,男なら小さいが。。。
666,微妙に小さめ。
667,23センチの靴買い占めて大浦困らせなきゃ
673,うちの母も21くらいだったかな
673,そうなんだ
676,うちの弟と同じだ
676,背高いイメージあったから24くらいあるのかと
677,女子の平均を把握してる人そんなにいるんか
678,"ほうほう～( ´,_ゝ`)"
679,まあ普通
679,あにまーれのなかで身長大きめだから23は小さく感じる
682,るかこが背が高めのイメージあるから
683,うちのばぁば27やぞ
686,草
690,あー
691,先読みｗｗ
691,激混みじゃなかったですか？
695,大浦パメオポーズるかこ
695,ｗｗ
696,ｗｗｗｗ
698,あにまーれの中では長身だから小さく感じるかな
703,るかこさんの私服はダサくあって欲しい
703,服がダサい王ｗｗｗ
703,草
705,草
