start_s,text
-1870,待機
-1696,待機
-1586,待機
-1558,待機
-1513,待機
-1244,待機
-1124,待機
-970,待機
-844,待機
-688,待機
-681,待機
-676,待機
-649,待機
-647,待機
-643,待機
-521,待機
-498,待機
-449,待機
-371,待機
-338,待機
-321,待機
-321,待機
-314,待機
-313,待機
-261,待機
-224,待機
-211,待機
-201,待機
-146,待機
-72,待機
-55,待機
-53,待機
-49,待機
-41,待機
-37,待機
-32,:unidentified_emoji:
-9,ﾎｰｩ
11,きた
11,きちゃ
13,きちゃ
16,きちゃ
18,きちゃ！
18,きちゃ
19,きちゃ
21,きちゃ
21,きちゃ
23,きちゃ
23,はじまるーかこ！
26,きた
27,きちゃ
31,きちゃ
32,週末がきちゃ
34,るっかこ、るっかこ、るっかりこ！
38,来たァ！
45,きちゃ！
50,きたー
55,きちゃ！
61,きちゃ
61,るこ
64,きちゃ
69,きちゃ
79,きちゃ
96,|･`ω･)
96,きちゃ
100,おお
101,おお！
101,おおお！
102,こんばんは〜
102,お
103,おお
103,開幕お知らせきたああ
104,お！
105,おお
105,こんばんは
106,ゲスト！？
107,おおー
107,運営！？
108,こんばんは
108,おお？！
108,初手告知来た
108,ふぁっ！？
109,ななしぃ！？
110,！？
110,おおお
111,こんばんわー
111,ほう
111,へえーーー
111,おお！
111,運営！！？
112,マジ！？！？！？！？
112,テキスト？！
112,まじか
112,なんと
112,！？
112,おぉ～
112,なんと
113,黒猫！？
113,ほう
113,なんと!?
113,ほう
113,おー
113,おお
113,まさかの
113,ななしぃ！？
113,なんだと！？
113,なんとまぁ
114,おおお
114,なんだってー！！！！
114,まじか！！！
114,ななし！？
114,ななし！？
115,まじ？ｗｗｗ
116,おお！
117,７７４～
117,新しいｗ
118,ななし！？
118,わーい
119,え！？
120,！？
120,ええ！？
121,ななしぃ！？
122,それゲストなんだｗ
123,スペシャル回だ
123,ななしぃ！
123,お！黒猫がゲスト！！
124,ななしぃぃぃぃぃ
124,るかこさんに泣かされないかな…
125,声帯ないから……
126,えっ！！
126,意外っ！
126,こんばんは！来週も楽しみです！
127,おお！！
128,運営がゲスト
