start_s,text
-826,待機
-721,待機
-470,待機
-384,待機
-383,待機
-339,待機
-327,楽しみですな。
-323,待機
-320,待機
-299,待機
-291,待機、お邪魔します
-251,待機
-236,待機
-235,待機
-232,待機
-228,待機です
-218,待機
-210,待機
-185,待機
-168,待機
-166,待機
-155,待機です
-132,待機
-128,待機
-114,待機
-101,待機
-101,わくわく。本日の最注目配信デス
-91,待機
-90,待機　サムネが可愛い
-80,待機
-74,待機
-69,るかともてぇてぇ
-65,たいき
-64,楽しみすぎる。インテリコラボ
-52,待機
-46,待機
-37,待機
-32,すげえサムネ
-28,待機
-26,待機
-20,待機
-18,待機
-15,待機
-14,わくわく
-13,待機！
-11,待機
-11,待機
-7,PUI PUI
-2,time to listen in!
-1,待機
9,きた
9,楽しみ
10,きた
10,神OP
14,わくわく
14,待機
16,きたぁ
16,きちゃ
16,来たぁ
17,待機
20,きた
20,きた
21,きたー
21,きたー
22,きたきた
23,きた！！
24,神OP
24,神OP
24,こんばんは～
27,きた
27,きたー
27,きた！
27,神OP
31,来たー
32,神OP
32,きた！
32,きたぁ
32,きました
34,こんばんわ
35,来た！
36,きちゃ！
36,きた
37,来た！！
38,神OP
38,きたぁ
39,きた！
41,きちゃ
42,神OP
44,こんばんは
45,きちゃきちゃ
48,こんばんはーーー
50,きたー！
50,きちゃ
52,神OP
56,こんばんは
61,きちゃ！
62,灯りがトモルカ
63,こんばんは～
63,こんばんわー
65,トモシカさんの限界化が見られると聞いて。
66,神OP
67,こんばんわ　るかこ
67,こんばんわ！
67,こんばんは〜
67,こんばんはー
68,こんばんはー
68,来ちゃ
70,こんばんはー
70,こんばんはー！
71,こんばんわ
71,こんばんは
72,こんばんはー
73,こんばんはー
73,こんばんはー
73,こんばんは～
73,こんばんはー
73,こんばんは
74,こんばんは
74,きちゃあああ
74,こんばんはー
75,こんばんはー
75,こんばんはー
75,こんばんは。
75,こんばんは〜
76,こんばんはー
77,こんばんは〜！
78,こんばんは～
79,こーんばーんはー
79,こんばんわ
79,こんばんはー
79,こんばんはー
80,こんばんは
80,こんばんわ
80,こんばんは
80,こんばんは〜
80,こんばんはー
80,こんばんはー！
81,こんばんはー
81,こんばんは～
81,こんばんはー
82,おおー
82,w
82,こんばんは～
82,こんばんはー
83,こんばんはー
83,こんばんは～！
