start_s,text
-2303,待機
-2235,待機
-2216,待機
-2113,待機
-1805,待機
-1775,待機
-1318,待機
-1286,:ghost:
-1169,生命線がないですね
-1032,待機
-1014,待機
-988,幽霊より怖そう
-946,待機
-945,待機
-673,待機
-627,待機
-473,待機
-410,待機
-366,待機
-337,待機
-331,待機
-325,お初待機！！！
-302,待機
-293,待機
-289,待機
-288,待機
-242,三分前待機
-239,待機
-230,待機
-215,待機
-166,待機
-149,待機
-136,待機
-128,待機
-124,待機
-122,待機
-78,待機
-67,うらうら
-58,:unidentified_emoji:
-47,待機
-39,待機
-29,吐息
-26,待機
-20,待機
-14,こわいなあ
-14,待機
-11,待機
-7,待機
-3,:ghost:
6,怪奇
8,きちゃ
9,待機
9,きちゃ
11,きちゃ
12,きちゃ
14,きちゃ
14,きたー
21,きちゃ
21,きちゃ
22,きちゃ
23,きちゃ
23,きちゃ
30,きちゃ
34,きちゃ
35,きちゃ
37,きたわね
39,はじまるかこ
39,部屋の電気を消して聞こう
40,猥談
41,きちゃ
45,きちゃ
45,わくわく
46,きた
58,:candle:
58,きちゃ！
68,:candle::candle::candle::candle::candle::candle::candle::candle::candle::candle::candle:
70,きちゃ
72,きちゃ
76,ゲッチャ
81,きた
83,きちゃ
84,ひゅ～どろろ
89,こんばんは～
90,こんばんはー
92,え？
93,きちゃ
94,ほぅ
95,こんばんは～
96,こんばんはー
96,こんばんは～！
97,れ、霊障…？
98,こわーい
98,霊障ですね
98,ﾋｴｯ
98,ええ…
99,大丈夫！？
99,大丈夫ですかｗ
100,どうした…
100,えぇぇ
100,霊障だと！？
100,あらら、大丈夫ですか？
101,大丈夫？ｗ
101,え
101,こんばんはー
101,ええ…
102,こんばんはー
103,霊障？
103,こんばん怪談～
104,へんなもの食べた？
104,怖いな怖いなぁ～
105,こんばんはー　大丈夫ですか？
105,それは体調不良ではｗ
105,お大事に…
105,こんばんは
106,それはこわい
106,霊障(体調)
106,大丈夫か？
106,こわい
107,こんばんわ
107,うんtしておいで
107,大丈夫です？
108,それは霊障じゃなくて腹痛・・・
109,こんばんは。無理しないでね
109,何があったし
109,こんばんわ～
111,あら、無理しないでくださいね
111,怪談ダァァァァァ！！！！！
111,えぇ……
111,エアステーションの霊
111,体調最優先
113,冷たい物たべた？ｗ
114,こんばんわ
115,:ghost:
116,お大事にしてもろて
116,生の何かを食べました？
117,こわい...
117,蟲の仕業ですな
118,こんばんは
118,こんばんは～
118,こんばんはー
118,こわい
118,だいじょうぶ？
118,こんばんは
121,こんばんは〜
121,こんばんはー
121,こんばんは
121,大丈夫なんですか・・・？
121,こんばんわー
122,普通に心配になる
122,トイレ休憩挟もう
123,体調悪いなら無理せんと寝てください
123,お大事に泣
123,こんばんはぁ
124,こんばんはー
125,こんばんはー
125,こんばんはー
125,こんばんは
125,こんばんはー
125,辛いもの食べちゃった？
125,こんばんは
125,こんばんはー
127,こんばんはー
127,こんばんは
127,こんばんわー
129,こんばんわー
130,こんばんはー
130,こんばんは〜
131,こんばんは
133,こんばんは 無理せずに‥
133,こんばんは～！
133,こんばんはー
134,こんばんはー
136,多分それ、ねじ切れるよ。
138,最近するようにしてましたね 自己紹介
139,いつも朝までやれって言うけど、今日は無理せんでもろて
139,ｗ
140,海苔・・・だけ！？
142,の、のりだけ？？？
142,こんばんはー　無理せずにね
143,海苔単品？
144,食べてなさすぎなんじゃ？
144,大丈夫ですか？
144,食べなすぎて痛いのでは
144,こんばんはー
145,ガスター１０飲んどけ
146,こんばんはー
146,こんばんはー
146,糊だったのかもしれない
146,お腹空きすぎてんじゃないの
146,こんばんは
147,なんか痛んだもの食べ…海苔だけ？
148,海苔は消化悪いから・・・
148,こんばんはー
148,海苔は生きて…る！
149,それでしょ
151,海苔はご飯と呼ぶべきではないと思います
151,しけってない？その海苔
154,自己紹介はしてもろて
155,のり、だけ？
155,のりだけ…？
156,ヨーロッパ人の腸になった？
156,海苔は大腸菌の危険性が・・・
158,空腹すぎなのでは？？？
158,コーヒーは筋肉に良い
158,少食すぎなのでは・・・
159,すきっ腹に海苔は新しいな
160,ねじきれるぞ
161,無理はなさらずに...
161,こんばんはー
165,ｺﾝﾊﾞﾝﾜ-
167,それおなかすいているのでは？
167,ねじ切れそうに痛いって言われると心配するのよ
168,胃がねじ切れそうって言われて心配しないわけないが
168,むしろ海苔だけが問題では....
169,あららお大事に
173,ねじ切れそうはちょっとほっとけないよｗｗ
180,日本人は持ってるはず
181,胃がねじ切れてる！？
184,逆に持ってないの？
184,欧米のひとは分解できないらしい
186,日本人以外は消化しにくいのよね
187,多分もってるｗ
190,日本人だけあるんだっけ
190,日本人は海苔分解できますよね
190,日本人特有のなんたらでしたっけ？
190,日本人なもので
191,持ってるよ
192,日本人はあるのでは
193,日本人なら持ってるんじゃね？しらんけど
194,日本人は分解できるって聞いたけど
195,外人はノリとかワカメ繰ったら腹壊すらしい
195,日本人は大半もってる、欧米はあまり持ってない
196,日本人は持っているらしい
196,海苔はそのまま出てくること多い
200,フクロウは持ってるのかな
201,ふくろうは多分持ってないやろなぁ
202,セルラーゼいませんものね
206,フクロウにその酵素があるのか……
210,海苔はノリで分解しよう
210,消化酵素は自分で作れないとかなんとか
210,俺の腹にはプレビウス君がいるから……
214,日本人はつまりパンダ
217,ふくろうだから持ってないのか…
217,ほう？
218,食物繊維って分解できない何かでは
219,そうなんですよー
220,外人は分解しにくいんだよね
224,日本人とかに多いらしい
225,そうなの...
226,そうらしいね
226,るかこ外人説浮上
226,消化酵素をもちあわせてないので
