start_s,text
-2959,待機
-2589,待機:unidentified_emoji:
-2462,待機
-1721,待機
-1277,待機
-1096,待機
-784,待機
-780,:unidentified_emoji:
-763,待機
-706,待機
-703,待機
-514,待機
-456,待機
-335,待機
-309,待機
-302,待機
-268,待機
-251,待機
-229,待機
-171,待機
-142,待機
-138,待機
-98,待機
-92,待機〜
-77,待機
-70,待機
-62,待機
-21,待機
-15,待機
-11,待機
-9,待機
-2,そういえば先週のアーカイブが復活してたね
12,きた
17,きちゃ
18,きちゃ
20,きちゃー
20,きちゃ
20,きちゃ
21,きちゃ
22,はじまた
24,はじまりらじお
25,きちゃ
25,きた
26,きた
27,きちゃ
30,きちゃ
37,きた
37,きちゃ
39,きちゃ
45,きた
49,前回のアーカイブも復活して嬉しい限り
60,久しぶりにこれたよ。
63,きちゃ
65,よいしょ
80,こんばんは
83,！？
86,きちゃ
89,こんばんは
91,こんばんはー
98,ｗｗｗ
99,草
100,こんばんはー
100,ｗｗｗ
100,疲れてるのよ
101,ｗｗｗ
101,草
101,こんばんはー
102,草
102,！？
103,草
103,草
103,えぇ……
103,ｗｗｗ
103,ドジっ子やん
103,あなた疲れてるのよ…
104,いたいｗ
104,ええ...？
104,大丈夫ですか？ｗ
104,えぇ！？ｗｗｗ
105,草
105,ｗｗ
105,こんばんはー
105,ｗｗ
106,声が震えてるｗ
107,なにやってだｗ
107,なにしてんのｗ
107,草
108,草
108,草
108,こんばんはー
108,あらら
109,草
109,なにしてはるの。
112,痛そう
115,ww
115,いたそう
115,このスパイかわいいじゃねーか
115,大浦さんあなた疲れてるのよ
117,ｗｗｗｗ
117,それはいたい・・ｗ
119,えぇ
119,ジングルが無い
120,BGMなし
120,ジングルミュート？
122,ワンチャン骨が逝くシチュエーションだよ…それ
123,こんばんは
124,えぇ…ｗ　大丈夫？ｗ
124,こんばんはー
127,こんばんは〜
127,大浦さんちょいちょいドジっ子するよね
128,扉にはまだ勝てなかった
128,身体中の骨がバラバラになっちゃう！
129,こんばんはー
130,こんばんはー
133,眼鏡破損してなければまぁ
133,ドア壊れてないか心配になる
133,こんばんるっかりこー！
134,こんばんはー
135,メガネ額にかけてたんかな
135,こんばんは
136,こんばんは〜
136,こんばんは
137,こんばんは
143,こんばんは
143,ドアに人型の穴空きそう
147,大丈夫ですか…？(-_-;)
151,こんばんは
151,こんばんは
156,大丈夫？
157,ジングル聞こえなかったね
157,今の間はジングルでしたか
158,ジングルさん今日は留守ですって
158,こんばんはー
160,お大事に
163,こっちもびっくりした
165,パワー系るかこ
168,走ってたらやばかった
169,こんばんわー
170,痛みに強いるかこさんがいたがるとは…
170,裏ラジ　オウルナイト　聴きたい
173,そんな日もあるよな
178,昼から夜遅くまで連日活動してるから
179,いま実は血まみれで配信してるとかないよね？
183,また調子悪いのね
184,素材の所在
189,九と四分の三番線
194,こんばんわ
200,さよならジングル
202,断捨離決まった
211,この頃配信頻度というか密度にビビってる
214,おねむなのかぁ
216,ここ数日、複数回行動でしたから
220,慢性的に眠いのか
220,そこになければないですね
221,電脳化が進んでいる
223,こんばんわ
223,飲み会からの昼マイクラからのミスドからの裏ラジ
226,ずっと配信してるしね
228,毎日数回行動でお疲れなのでは
228,穢れた血め
233,最近無理してない？
238,納得できないじゃんそんなの
246,るかこさんこんばんは
246,汚れた血め
263,招待状待ってたのね
269,ｗｗｗ
285,社畜だけどまだ諦めてないよ
285,スパイにはなれたから……
288,透明な子どもたちだ…
291,選ばれなかった者たち・・・
291,選ばれなかった人たち
297,招待状待ちは分かる
298,でも魔法使いどもは倫理観最悪だから……
300,やさしい
300,俺は29歳だけどまだ招待状待ってるよ
302,その話めっちゃ好き
303,そうだったんだねｗ
303,いいですね～
305,いい話
306,そのエピソード好き
306,持たざる者…
307,さす母浦
307,薩摩藩に生まれ出ることができなかった
307,ホグワーツは危険だから....
308,やさしい
308,粋なお母さんだ
311,愛
314,いい話だ
318,母浦さん優しい
320,お母様のそのエピソード好き
321,ラジオ！
326,ふむふむ
329,ラジオがテーマのラジオ
333,ｗｗ
336,やはりスラム
336,スラム赤羽
338,:ambulance:三
339,ﾋﾟｰﾎﾟｰ
347,記念すべき82回目
347,すごーいー
351,今週はマジで治安こわい
353,懐かしい
357,準備回だ
359,なつかしいなあ
365,すごい
377,100行ってそう
387,原点回帰であると
396,たまに過去見返すけど初々しいるかこさんが居る
412,もはや裏ラジないと週末始まった気がしない体になっちゃったよ
428,ふむふむ
428,必修アニメ、裏ラジ、読書会
435,言ってもアニメと読書は前から募集してくれてたからね
439,800件のけつあなメールも
450,おっとｗ
459,ジングルどーこだ！
459,片手間に探していると
461,期末試験期間みたいな感じ
462,時間稼ぎ中だったか
464,さっき音がなかったのそういうことでしたか
466,草
467,シングルタスクズだから
469,迷子ジングルくん
470,だいぶ持ってかれてるｗ
470,めっちゃカチカチ聞こえる
471,２割ぐらいで探して？？
471,ほぼ毎週やってるのになくすことある？
476,時にはね
482,そのうち帰ってくるよ
483,消えたジングルを追え　前編
487,セルフエコーたすかる
489,たまにはね
490,いっかになった
492,大丈夫です
492,大丈夫です
492,各自セルフ再生で
492,セルフジングルたすかる
493,いいのか
495,大丈夫です
496,大丈夫です
