start_s,text
-6177,たいき
-5580,ラジオといえば京都のαステーションの朝の顔の佐藤弘樹さん好きだった。去年鬼籍にry
-3956,待機
-3758,待機
-2897,待機
-1899,待機
-1834,待機～
-1678,待機
-1607,|･`ω･)
-1454,ラジオ(ネットでコミュニティFM聴取)聴きながら待機
-1448,待機
-1360,待機
-1352,ちなみに、全国のコミュニティFM局は多くはネット配信されてますが、どこの局でも地域制限なくどこからでも無料で聴けます！！
-1077,待機
-1006,待機
-973,待機
-873,待機
-433,待機
-401,待機
-383,待機
-371,待機
-219,待機
-190,待機
-186,待機
-129,待機
-94,待機
-91,待機
-88,待機
-71,待機
-66,待機
-42,待機
-35,待機
-30,待機
-21,待機
-21,待機
-11,待機
-5,待機
-3,待機
-1,待機
18,神OP
20,神OP
25,オサレOP
29,神OP
40,神OP
46,神OP
46,神OP
50,神OP
55,神op
64,こんばんはー
64,こんばんはー
64,こんばんはー
64,こんばんはー
64,こんばんはー
64,こんばんはー！
65,こんばんはー
68,こんばんは
68,こんばんは
68,こんばんは
70,みあちのとこと入れ替わりで入りました
70,こんばんはー
70,こんばんは
70,こんばんはー
70,こんばんはー
70,こんばんは～
71,こんばんは
71,こんばんは～
71,ちょうどいいです
71,こんばんはー
74,こんばんは～
74,こんばんはー！
77,いい感じです
77,こんばんは
77,こんばんはー
77,こんばんは～
78,こんばんはー
79,こんばんわ
81,こんばんは～
81,大丈夫やで
83,大丈夫です
83,音量大丈夫です
84,こんばんわ
85,大丈夫ー
86,こんばんわ～
86,こんばんは
86,こんばんは
86,こんばんはー
87,こんばんは～
87,大丈夫
89,こんばんるかるかああああ\( ˙꒳˙ )/
91,ちゃこちゃん可愛かった！
94,こんばんわ
95,さぁ始まりましたONL（オウルナイトニッポン）
97,確かに落差すごい
100,こんばんわー
104,1万年ｗ
104,1万年ｗｗ
107,1万年ｗ
110,１万年記念ｗ
110,一万年と二千年前から配信を！
113,妹の声似すぎ問題
114,一万年記念ｗ
118,一万年w
118,ちゃこさん面白いキャラだった
119,そっくりでしたねー
119,微笑ましいね
120,1万年と2千年前
125,こんばんはー
126,嫌がるwww
126,こんばんはー
129,嫌がるんかｗ
129,また、て
131,恥ずかしがる
134,ww
135,www
136,愛が深すぎたかぁ
137,アクエリオンｗ
139,今日の湖南は2倍だったからなw
143,きっと喜んでるよー
146,やっぱりスパイはどこでもいるんやなってw
149,面白かったね
156,嫌がらせしてやろうぜw
161,こんばんは
163,うん
166,ちろる先生 るかこさん みあちで創世合体しそうw
166,沙村さんのやつですね
168,ほう
168,うんうん
171,アニメ好きだった
171,ほうほう
173,アニメ化もしてましたね
173,ありますね～
176,伊東ライフ先生も一押ししてましたね
177,うんうん
177,ふむ
183,面白いよね
183,うんうん
187,波よ聞いてくれ
193,面白いよね
194,ほうほう
201,今度見てみよう
201,どっかで聞いたと思ったらライフ先生か
203,ひぇ
205,辛いw
205,ワードセンスがすごい
209,ほうほう
212,あー、ライフ先生が推してたやつか
217,アニメあったよね
220,えw
220,あらそうなの
220,ｗｗｗｗ
220,vtuber向けの性格
220,録音して流すやつもある意味すごいわ
222,似てるんだｗ
