start_s,text
-1848,待機
-1847,待機
-1314,待機
-1210,待機
-1110,待機
-1018,待機
-860,待機
-817,待機
-774,:owl:
-772,待機
-743,待機　来週のゲスト発表も楽しみ
-688,るっかこるっかこるっかりこるか
-621,待機
-588,待機
-550,待機
-488,待機
-481,待機:smiling_face_with_open_hands:
-477,待機
-461,待機
-370,待機
-350,よろしくお願いいたします。
-319,ワクワク:smiling_face_with_open_hands:
-302,待機
-300,待機
-294,待機
-278,待機
-265,待機
-264,待機
-232,待機
-138,待機
-133,待機
-119,キタ〜:smiling_face_with_open_hands:
-116,待機
-106,待機
-87,待機
-84,待機
-83,待機
-78,待機
-74,待機
-69,待機
-69,待機
-65,待機
-57,待機
-48,るかこ〜:smiling_face_with_open_hands:
-36,間に合ったー！！
-36,待機
13,きちゃ～
14,Guten Abend.
15,きちゃ
18,きちゃ
18,きちゃ
18,きちゃ
19,きちゃ
20,きちゃ
21,きた
24,きちゃ
26,うっし
27,きちゃ
28,きちゃ
28,きちゃ
35,:unidentified_emoji:
41,キチャ〜:smiling_face_with_open_hands:
44,きたっ
44,きちゃ！
50,きちゃ
52,:unidentified_emoji::unidentified_emoji:
57,Hello Rukaku!!:rainbow_flag::rainbow_flag:
61,こんばんは。起きれてたので久々リアタイっす
62,きたわね
72,こんばんは:smiling_face_with_smiling_eyes:
73,おー
74,おお！
75,おお！
75,ほうほう
75,頭領おおおおおおおおおおおお
75,はーい
76,おお～
76,やったね！
77,こんばんはー
78,おー
79,初手告知たすかる
79,ディズムさん！
79,こんばんは～
80,おーディズムさんか
80,こんばんはー
80,やったー！
80,ディズムさん！！！
81,うひょおお
82,やったね！
82,おおお
82,やったね！
82,やったね
83,神話生物だ！
83,ディズムさんやったー！
84,こんばんはー
84,こんばんはー
84,ディズムさんだー！
84,やったー
85,やったー！
86,こんばんはー
86,おおー
87,告知早い！ｗ
88,おーー
89,告知ノルマ達成
89,やったぜ〜！
89,こんばんは～！
89,告知できてえらい
89,こんばんはー
93,こんばんは～
93,やったね！
94,こんばんはー
94,こんばんはー
95,こんばんは。
96,こんばんは
97,こんばんは～
97,こんばんは
97,こんばんは
98,こんばんはー
98,こんばんは
99,こんばんはー
99,こんばんは
99,忘れるから先にしたわね
99,助かる〜:smiling_face_with_open_hands:
99,こんばんわー
100,こんばんはー
100,こんばんはー
101,こんばんは～
102,こんばんはー
102,こんばんは
105,赤羽ぇ……
106,こんばんは
106,こんばんわ
107,こんばんはー
107,こんばんは
108,こんばんは～
109,治安がんばれ
110,こんばんわー
111,可愛い:smiling_face_with_heart-eyes::smiling_face_with_open_hands:
114,こんばんわー
114,こんばんはー
119,こんばんは～
119,こんばんはー
121,こんばんは!
122,忘れずに告知えらい
123,こんばんは
124,こんばんは:smiling_face_with_smiling_eyes::smiling_face_with_open_hands:
128,こんばんは
129,こんばんはー
131,こんばんはー
132,音量大丈夫そう
143,音量大丈夫ー
145,こんばんはー
152,なるほど～
154,なるほど
156,エア浦さん？
159,ちょうど舞台ありますもんね
161,動いた
165,サニーココガールズ好き
172,もはやリスナーとツーカーでしたか
178,TRPGじゃないディズムさんを深堀り
180,音量:microphone:大丈夫:woman_gesturing_OK::person_gesturing_OK:です:smiling_face_with_open_hands:
181,ｗｗ
185,されてますよ
185,Z？
188,こんばんは
188,おっとｗ
189,楽しみすぎる
190,草
191,ｗｗｗ
193,肝が冷える
195,まずい
195,草
195,こわいこわいｗ
200,よかったよかった
204,草
207,よかった
211,アーカイブ消さないといけないところだったｗ
213,ホッ・・・
218,うっかりが怖いですね
218,まつわったりまつわらなかったりして
232,あぶないｗ
232,困惑ｗ
234,生配信の怖いところですね
236,こっちも困惑だよ
236,言っちゃだめなら知らせないでほしい
239, w w:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:
243,いつも恐怖感じながら発言してるのか
246,スパイだからね
262,ｗｗ
267,ｗ
276,どこでもある問題なんですね
278,大丈夫なのか？ｗｗ
284,忘れろビームがあれば大丈夫
288,みんなやりがちですね
294,そうねｗ
298,怖い怖いw
300,はははじゃないｗ
304,失言が怖い
304,それはそれでｗ
308,言われてもー草
310,言っちゃうぐらいが一流DJなのかも
311,演者がそれじゃえらいことだよ
311,こんばんは
312,ネルちゃん:rabbit_face:もう言ってたよ:smiling_face_with_open_hands:
313,なるほどオタクの鑑
324,まぁ出演者だしねｗ
326,大変そうね
330,イベントは予定抑えないといけないからねえ
332,存じております
335,へーー
341,えっｗ
342,ｗｗｗｗ
344,ウィッチしてたときかな
346,草
346,そうなんだｗ
348,ｗｗ
348,あったねぇ
350,ｗｗｗ
350,気づかなかったよｗ
350,ｗｗｗ
354,草
357,ｗｗ
357,草
360,草
360,こんばんは
361,かくれんぼゲームだったっけ？
363,あ なんかあったな ソワってなったシーン
363,ごまかせてもいない
373,口　クチ　よーけ:kiss_mark:言ったらアカン:smiling_face_with_open_hands:
373,らんちゃんとづみちゃんはマジで危ない
383,なんか見た気がする
385,:smiling_face_with_open_hands::smiling_face_with_open_hands::smiling_face_with_open_hands::smiling_face_with_open_hands::smiling_face_with_open_hands:
388,Vtuberの口は滑ってナンボみたいなところある
390,スパイって大変ですね・・・
391,こんばんはー
398,そのスリルがたまらないのよ
402,脳死でしゃべってるときとか怖いな
403,ヒヤリハットだったのか
403,全部言っちゃえば怖いものなしだ
403,生ってこわいねぇ
406,あえがないでもろて
411,ねっちゅうしょう
412,記憶は曖昧になりますからね
413,草
416,草
417,喘ぎは専門家に任せましょう
