start_s,text
-2955,待機
-1712,待機
-1343,待機
-1028,待機
-818,待機
-758,待機
-742,待機
-736,待機
-533,待機
-363,待機
-285,待機
-217,待機
-194,待機
-177,待機
-158,待機
-127,待機
-105,待機
-89,待機
-84,待機
-72,るっかこるっかこ
-30,待機
8,待機
9,きちゃ
11,きた
12,きちゃ
15,きちゃ
17,きちゃ
21,きちゃ
24,きた
31,きちゃ
31,今年最後のきちゃ
33,ラジオ納めだー
36,きた
38,きちゃ
39,きちゃ
39,きちゃ
45,裏ラジ納めだ～
47,|･`ω･)
48,きちゃ
48,きちゃ！
53,きちや
58,きちゃ
63,いつもアーカイブだけど今日はリアタイ……！
68,久しぶりだ
72,きちゃ
74,るっかこるっかこるっかりこ
82,2022の裏ラジ納めだ〜:owl:
84,おひさしらじお
84,きたわね
84,きちゃ
88,久々だ～～
90,今週マジでお疲れ様
95,こんばんは〜
101,久しぶりにリアタイだー
103,こんばんはー
104,ハロチャオ～
105,こんばんはー
105,ダウナーｗ
105,kusa
106,きちゃ
106,ナンジャモちゃん！
106,こんばんは～
106,おはこんちゃろ～
106,えｗ
107,おはこんはろちゃお～
107,おはこんハロチャオ〜
108,おはこんハロチャオ
108,有名配信者さんだ
108,おはこんハロチャオ～
108,こんばんわー
108,おはこんハロちゃおー
110,お久し
110,おはこんハロチャオ～
110,こんばんは!
110,こんばんはー！
111,おはこんハロチャオー
112,ｗｗ
114,草
114,は？
115,はろちゃおー
115,おはこんはろちゃお〜
115,おはこんはろちゃおー
115,おはこんはろちゃおー！
116,おはこんハロチャオ～
116,おはこんハロチャオ～
116,おはこんハロチャオー
116,どんなモンジャるかこ！？
117,こんばんわ
117,おはこんハロチャオ～
118,おはこんハロチャオ〜
119,こんばんはー！
119,おはこんハロチャオー
120,おはこんはろちゃお～
120,おはこんハロチャオー
121,おはこんハロちゃおー
122,おはこんハロちゃおー
122,おはこんハロチャオ
122,おはこんハロチャオ～
124,おはこんハロチャオ～
125,こんばんは
126,こんばんはー
126,おはこんはろちゃお！
126,おはこんハロチャオ～
127,初リアタイやったー
129,こんばんは
129,こんばんはー
130,こんばんは〜
130,おはこんはろちゃ王
131,こんばんはぁ
132,こんばんはー
134,お疲れさま
135,どしたどした
138,やったかー
140,いつものテンションだ
143,すごかった
143,めっちゃ素敵でした
145,見てました
146,おはこんはろちゃおー・・・
146,こんばんは！
147,歌合戦最高でした
147,こんばんは
148,お疲れ様です
149,コンッ！
149,その歌い方、喉をつぶすぜ
151,そりゃあの２曲歌ったら喉しんどいよねｗ
151,すごかった
151,すばらしかった
152,刃渡り6センチ
154,スタッフー
154,刃渡りが6センチになるやつ
156,刃渡り数センチで喉やらてそうw
157,コン！
158,こんばんはー
161,喉ぶっ潰してる…ｗ
161,ありゃ潰れるわｗ
162,なるほど
163,そらその声になるわ
163,草 お大事にw
164,ｺﾝｯ
165,そのせいなのw
166,草
167,なるほどね
170,そらそうなる
170,体張ってんね
170,命削ってんね
170,今日とったの？
171,最終日に...
172,お腹緩くなってそう……
173,イケボ
173,デスボは・・・
174,しかたない
175,こんばんは、低くても良い声
175,経験飴かな？
176,デスボはねぇ
179,お疲れ様です……！
