start_s,text
-3880,ﾈｺﾁｬﾝ
-2745,pを操りかけてるヲーウラ＝rootcatchako
-2631,待機
-2403,大浦Pのプロデューサー講座待機
-2316,待機
-2227,待機
-2132,待機
-2046,待機
-1961,待機
-1919,待機
-1812,待機
-1547,待機
-1501,待機
-1438,待機
-1437,舌出しﾈｺﾁｬﾝかわいい
-1320,待機
-1066,待機
-1056,待機
-581,久米田康治みを感じるサムネイル
-581,待機
-521,待機
-495,待機
-449,待機
-365,|･`ω･)
-352,待機
-288,待機
-274,待機
-258,待機
-247,待機
-247,待機
-217,今週無いかもって思ってた　るかこさん忙しいなかありがたい
-216,待機
-189,待機
-95,待機
-79,待機
-68,待機
-65,待待機
-64,待機
-38,待機
-38,待機
-32,待機
-26,待機
-24,待機
-9,待機
-7,待機
3,待機
12,きちゃ
13,待機
15,きちゃ
16,待機
17,きちゃ
17,きちゃ
21,きちゃ
21,きたぁ
22,きちゃ
22,きちゃ
22,待機
23,きちゃ
24,きちゃ
26,きちゃ
27,胡散臭いBGM
27,きちゃ
28,きちゃ
28,きちゃ
28,きちゃ
29,きちゃ
32,初リアタイ～～
32,きちゃ
35,野生のラジオだああああああああ
36,きちゃ
36,神OP
37,きちゃ
41,い　き　GUY
42,暮らしのマーケット無しか…
46,きちゃ！
46,一週間始まった
50,こんばんは
67,きちゃ
68,野生のピ？
69,二週間ぶりなので楽しみです。
75,こんばんはー
76,こんばんはー
81,こんばんはです～
83,こんばんはー
83,がんばって起きてた
84,こんばんはー
85,こんばんは
85,こんばんはー
86,こんばんは～
86,おめでとうございます！
86,おめでとうございます！
86,さぁ配信を始めよう
86,こんばんは
87,こんばんはー
87,おめでとう！
87,一周年おめでとおおおおおおおおお
88,こんばんは
89,こんばんはー
89,:owl:＜さぁ、配信を始めようか
89,おめでとう！
90,こんばんはー
90,:clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands:
90,こんばんは〜
91,こんばんはー
91,こんばんは
91,おめでとうございます
91,おめでとー！
91,こんばんは～
91,おめでとうございます
