start_s,text
-6547,待機　華やかとはこれかあ
-5313,なくるかセクシー！
-3070,セッ健
-2984,うわーなくちゃだー
-2956,待機
-2880,( ˘ω˘ ) ｽﾔｧ…
-2631,待機
-2178,待機
-2095,健康な待機
-1751,待機
-1745,待機
-1561,待機
-1552,ヘルシー待機
-1360,推し二人のラジオということでお酒片手に待機。
-1302,清楚な香りがする
-1111,待機
-1056,お邪魔します。待機です。
-1031,待機
-936,待機
-880,待機
-653,待機
-629,石鹸待機
-608,待機
-463,待機
-248,待機
-206,待機
-174,待機
-159,待機
-147,待機
-116,待機
-99,健康待機
-94,待機
-93,待機
-88,待機
-71,待機
-70,待機
-67,待機
-64,期待
-59,待機
-59,楽しみ
-54,待機
-54,待機
-40,待機
-30,待機
-21,待機
-21,待機
-14,待機
-11,待機
-8,待機
-2,待機
9,きたぁ
12,きちゃ
15,きちゃ
15,きちゃセクシー健康
20,きちゃ
20,きちゃー
21,きちゃ
21,きちゃ
23,きちゃ
24,きちゃ！
24,きた～
26,きちゃ
27,きちゃ
27,きちゃ
29,きちゃ
30,きちゃ
30,セクシー！
30,きちゃー
31,きちゃー！
34,きちゃ
35,きちゃ
35,こんばんはー
36,きちゃー
38,きちゃ
40,きちゃ
41,きちゃ
41,きちゃ
42,きちゃ～
44,セクシー押しかぁ
47,きちゃ～
47,こんばんは〜
53,こんばんは
54,おや？
56,ｗｗｗｗｗ
56,こんばんはー
56,こんばんは～
56,あら？
57,草
57,きちゃ～！
57,草
57,半目よいぞ
58,こんばんはです～
58,こんばん
59,こんばんは
59,草
59,今更過ぎるｗｗ
61,ｗｗ
61,こんばんわー！
61,こんばんは
61,それは思ったｗ
61,ｗｗ
61,草
61,草
62,こんばんはー！
62,こんばんはー
62,草
63,こんばんは
63,てっきり意図的かと
64,今更すぎて草
64,こんばんは
64,草
65,草
65,思ったけど言わんかったのにｗｗｗ
65,こんばんは～
65,w
65,ｗｗｗ
67,こんばんはー
69,こんばんは
69,ないすじんぐる
69,こんばんは
70,ナイスジングル
70,こんばんはー
71,こんばんはー
71,猛禽類の目
72,半目でもいいじゃないか
72,こんばんはー
73,こんばんはー
73,こんばんは
74,かっこよ～
76,本当に今更で草
77,こんばんは！
77,こんばんはー
77,こんばんは
78,こんばんわー
79,こんばんは
79,こんばんはー
80,こんばんは～
82,こんばんは～
82,こんばんわー！
82,こんばんはー
82,こんばんは
83,こんばんはー
83,ねっとりした視線みある
84,こんばんは～
84,こんばんは
84,こんばんは～
86,こんばんはbー
86,こんばんはー
87,こんばんは～
87,こんばんわー
88,ねっとり目線
88,はー
88,こんばんはー
90,こんばんはー
91,こんばんはー
95,こんばんは〜
96,音OK
97,こんばんはー
98,こんばんはー
98,こんばんはぁ
98,なくるさーん
99,こんばんはー
100,:clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands:
100,こんばんはー
101,こんばんは～
101,こんばんはー
101,こんばんはー(音量大丈夫です)
102,こんばんは～
102,こんばんは～
103,ほよ
103,こんばんわー
104,はじめまして
104,こんばんはー
107,音量大丈夫です
108,こんばんはー
109,こんばんは
109,:clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands:
111,どうもどうも～
111,こんばんは～
112,こんばんはー
112,なくちゃー
113,こんばんｈ～
114,こんばんは
114,:clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands:
115,こんばんはぁ
116,どーもどーもです
118,こんばんは
118,どーもどーも〜
119,なくるさんだー！
119,こんばんはー
120,こんばんは〜
122,へぇ
127,こんばんはー
128,こんばんはー
132,ほうほう
134,恐れ多いのかな
143,あれ...なくずｍ....
146,なるほどｗ
146,こんばんは
146,予測不可能感はあるけどもｗｗ
147,ほよー
148,たしかにｗ
148,草
149,ここはラジオの皮を被った何か
150,なるほど
153,長く生きて
157,たしかに
158,こんばんは〜:smiling_face_with_open_hands:ネルちゃん:rabbit_face:の所から来ました:smiling_face_with_open_hands::victory_hand:
164,わよ
169,草
170,草
171,それはそう
172,清楚だからなー
172,草ァ
173,ｗｗ
173,確かに見た目は清楚
173,草
174,ソウデスネ
174,それはそう
174,草
175,せやろな
175,草
176,草
178,あらま
179,清楚～
179,それは確かに
179,なるほどね
179,草
181,そうわね
181,？
181,見た目はね
182,草
183,清…楚……？
185,なるほどなー
185,草
185,高嶺の花子さん
186,あーわかるｗ
186,ソウデスネ
187,高嶺のフラワー
188,絶壁の上に咲くナニか
188,イメージある
188,高嶺の花
190,すだちくらげにフォームチェンジしないと
190,断崖の花
190,ん？
190,じゃあクラゲを押していくしか・・・
190,月下美人ｗ
192,手を伸ばすのも難しい的な
193,なるほど
194,w
194,TRPGみてるとそんな感じしないけどｗｗｗ
195,崖の上w
196,月下美人かな？
196,こんばんわ～
197,わかる
197,高貴すぎるｗ
203,エーデルワイスかな
212,ヘルスケアｗｗ
213,夜行性の猛禽類やもんな
216,「健康」
218,なくるさんと言えばマミーポコパンツ
222,健康
226,健康アカ
227,健康系ｗ
228,健康の鬼ですか
230,健康
232,健康の圧ほんとすき
234,草
235,せっけん！せっけん！
236,ww
236,歌とヘルスケア
236,ヘルスケア・・・？
238,草
238,のどにやさしそう
238,藍月なくるといえば健康
239,草
241,ｗｗ
243,健康さん
244,健康なのによふかし
244,草
245,最大限の食事
247,ラジオにCM入れます？！
247,二人共食事は大丈夫なのだろうか
247,変にオシャレだ
253,なくちゃかわいい
254,ヒューマンヘルスケア
257,ええ………
260,こんばんセクシー
261,今きたからたすかる
262,きちゃ！
263,take2
264,こんばんセクシー
264,こんばんセクシー
265,時を戻そう
265,こんばんセクシー
265,こんばんせくしー
265,こんばんセクシ～
265,こんばんセクシー
266,こんばんセクシー!
267,吐息がｗ
267,なくちゃー！
267,こんばんセクシー
268,こんばんセクシー
268,こんばんセクシー
268,こんばんセクシー
269,こんばんセクシー！
269,吐息おおめで草
269,こんばんセクシー
269,こんばんせくしー
270,こんばんセクシー
270,こんばんセクシー
270,こんばんセクシー
271,こんばんセクシー
271,こんばんセクシー
271,こんばんせくしー
272,こんばんセクシー
272,こんばんセクシー
272,こんばんセクシー
273,こんばんセクシー！！
273,こんばんセクシー
274,こんばんせくしー！
274,こんばんセクシー
274,こんばんセクシー！
274,こんばんセクシー
274,吐息多めでお送りします
274,こんばんセクシー！
275,こんばんセクシー
275,こんばんセクシー
275,こんばんセクシー
276,こんばんセクシー
276,こんばんセクシー！
277,こんばんセクシー
278,こんばんセクシー！
278,今晩セクシー
278,こんなキャラだっけ？
278,こんばんわって言い直しちゃったけどもｗ
279,こんばんセクシー
279,こんばんセクシー
279,こんばんセクシー
280,こんばんセクシー
280,セクシー！
281,うふふ
281,ww
281,こんばんセクシー
281,こんばんセクシー
281,こんばんせくしー
283,こんばんセクシーwww
284,なんかセクシーコマンドーみたい
284,こんばんセクスィー!
285,ww
285,こんばんセクシー
286,こんばんセクシー
286,こんばんセクシーw
287,こんばんはァ…ン…
287,こんばんセクシー
288,「あはは…うふふ…」って
288,こんばんせくし～！
288,こんばんセクシー！
289,1時間続くかい？
291,うふふww
291,こんばんセクシー
292,ナイスセクシー
294,アッハハ！
294,山登りそう…
297,チャンネル間違えました
297,終わった後の笑い声がいちばんセクシーだった
299,セクシーを勘違いしておられる？
300,こんばんセクシー
300,わろてもうてるやん
301,音量いいですわよ
301,音量大丈夫です
301,大丈夫ですｗ
303,深夜感
304,草
304,あははは うふふふふ
305,めちゃくちゃセクシーで草
305,ぉおん
307,なんか悪いものでも食べたのかな？
307,ちょっと大きいです
308,草
309,ここまでいくと高年齢層向けなんよ
310,大丈夫ですわよ
310,大丈夫セクシー
311,この時間がもう健康じゃないって言うのはさすがに野暮か
312,こんばんセクシー
312,オォン量！？
312,ちょっとなくるさんが音割れ気味かも
312,こぶしがきいとる
313,るかこさんのほうがちょっと小さいね
313,大丈夫でーす
313,セクシーとは（哲学）
313,吐息以外は大丈夫そうです
315,宜しくってよ
315,音量「は」大丈夫です
315,さすが深夜
318,草
319,大丈夫です。深夜だし！
319,ぉぉおぅんりょう
319,雰囲気が暖色になったw
320,音量の問題というか
323,おぉんりょうw
323,怨霊大丈夫です
324,ナイスセクシー
324,控えめに言って最高！
328,ｫｵﾝ
329,セクシーとは
336,ほよー
337,こんばんはー
339,ｸｽｸｽｸｽ
339,セクシーとは（）
340,なくちゃの音圧がセクシー
341,クスクスクス
343,怨霊ｗ
344,今日はこのキャラですか了解しました
347,wwww
348,読むなw
348,セクシー山脈懐かしいな
350,健康草
351,くすくすくすくす(発声)
353,寝るかあ
357,全否定
357,おまいう
360,それはそう
367,やさしいｗ
367,ほんとか？？
368,ﾃﾞｷﾙﾄｲｲﾈ
369,大体3時だと思っていただければ
