start_s,text
-536,ﾈｺﾁｬﾝ…
-503,待機
-449,待機
-430,このハヤシさん世にも奇妙なモノを語りそう…って普段からそうだったわ
-422,待機
-418,シカネキｗｗｗ
-405,待機
-403,シカネキがどうして待機しているんだww
-390,シカネキもようみとｒ　あれ？
-315,待機…？
-292,シカネキもよう待機しとる
-289,トモシカさんはゲストなのよｗ
-275,シカちゃん、スタジオブース行かなきゃ
-267,よっす
-251,東大に入った緋笠さんも待機しとる
-223,待機
-203,待機
-195,待機
-189,待機
-184,待機
-179,待機
-172,待機～
-171,待機
-156,待機
-142,待機
-131,待機
-128,待機
-123,待機
-122,待機
-118,待機
-103,わくわく
-103,待機
-87,待機
-86,待機
-82,待機
-72,待機
-68,待機
-67,待機
-67,間に合いました
-61,たいき
-60,待機
-60,待機
-54,待機
-22,待機
-22,待機
-17,(大緋林ってなんで読めばいいんだろうw)
-13,待機
-10,待機
-3,待機
6,きちゃ
8,きちゃ
10,久しぶりのリアタイ！！
13,きたー
15,きた
19,きちゃ
19,きちゃ
19,このハヤシさんの絵好き
20,きちゃー
20,大量の緋笠トモシカが林のように並んでいる
21,きちゃ
22,きちゃ
22,きちゃ
22,きちゃ
23,きた～
23,きちゃ
23,きちゃ
23,きちゃ
25,きちゃ
26,きちゃ
26,きちゃ
27,きちゃ
29,きちゃ
31,きちゃ
32,きたぁ
33,きちゃ
34,リアタイラッキー
37,きちゃ
39,True Love...
39,こんばんは
39,きちゃ
39,きちゃ！
43,きちゃ
43,きちゃ
45,来たわね
45,きちゃ
46,こんばんは
46,きちゃ
50,きちゃ
50,きちゃ
54,真実の愛が理解できそうなBGM
55,こんばんは
57,きちゃ
65,果たしてディズムさんは居るのかどうか
68,はじまた
68,こんばんはー
77,こんばんは〜
79,こんばんはー
83,こんばんわー
84,こんばんはー
84,こんばんはー
84,きちゃ
85,こんばんは〜
86,こんばんはー
86,こんばんはー
86,こんばんはー
87,こんばんはー
88,こんばんはー
89,こんばんは
91,ジングルﾖｼ!
91,こんばんはー
91,こんばんわー
91,こんばんは～
91,こんばんはー
91,こんばんはー
91,神ジングル
91,はじまた！
92,ジングルおｋ
92,こんばんは～
92,ジングルokです
93,こんばんはー
93,こんばんわわわー
94,こんばんは～
94,こんばんわー
94,こんばんはー
95,こんばんは〜
95,こんばんは
95,イケメンのハヤシさんだ！
95,こんばんは～
95,ちわ
95,こんばんはー
95,こんばんはー
96,こんばんはー
96,こんばんはー
97,こんばんは～
97,こんばんはー
97,こんばんは～
97,こんばんは～
98,こんばんは
98,こんばんはー
98,こんばんはー
98,こんばんはー
98,こんばんは〜
98,こんばんはー
98,こんばんはぁ
99,綺麗な林さんがいた
99,こんばんは
100,こんばんは
100,こんばんはー
102,こんばんは
102,こんばんはー
102,こんばんはー
102,イケメンハヤシさん
102,こんばんはー
103,こんばんはー
103,こんばんは～
104,こんばんはです～
104,こんばんはー
105,ヨッスー
105,こんばんはー
105,お願いします
105,かっこいいハヤシさんだ
105,よっす
106,こんばんはー
106,こんばんは〜
106,こんばんは〜
106,こんばんはー
107,こんばんはー
107,こんばんはー
107,雑魚です
108,こんばんは～
108,こんばんは
108,よっす雑魚ですわ!!!!!!
108,雑魚ですわ
109,よろしくお願いします
109,:clapping_hands::clapping_hands::clapping_hands::clapping_hands:
109,よっす雑魚です
109,よろしくお願いします〜
110,雑魚です
110,こんばんはー
110,こんばんは～
110,るかこテンション低くない？
111,雑魚でございます
111,こんばんはー
113,草
113,おねがいしまーす
114,お願いします
114,ｗｗ
114,綺麗なハヤシさんだ
115,すごいひとだ
115,ハヤシさんだ！
116,ハヤシさんが虚空を向いてる
117,ようこそー
119,よろしくお願いします
119,こんばんは
121,なぜかコントローラーを持っているハヤシさん
122,よろしくお願いします
122,ハヤシさんゲームやってるじゃん
123,東大のハヤシさん！！
123,よろしくおねがいしまーす
123,立ち絵がかっこいいほうのハヤシさんだ！
126,あらｗ
126,あらｗ
129,あっ
129,ハヤシさんかっこよくない？
131,よかったｗ
131,草
133,ハヤシさんゲームしてる
134,シュレディンガーの大浦さん
136,こんばんはー
136,「自分がいるかどうか賭け」
137,ｗ
137,るかこさんの声が二人に消されるw
138,ちゃんといらっしゃいますなｗ
139,いなくなるところだったｗ
139,（元）東大生
139,草
139,東大生っぽい立ち絵だ
140,シュレーディンガーのるかこ状態だった
141,草
141,草
142,ギャンブルすぎるw
143,草
143,草
145,開幕エア浦さんは草
