start_s,text
-623,待機
-557,待機
-556,待機
-535,待機
-485,待機
-462,待機
-371,深夜なのに待機ありがとうございます！
-360,待機
-350,待機
-339,待機
-320,待機
-310,待機
-287,待機
-275,待機
-269,豆腐干絲と低糖質のラーメンスープ組み合わせたら、ラーメン的なもの食えるんじゃね？とか思いながら待機
-198,10分総集編にするつもりが12分になりました　これでもコンパクトにしてもらったんだけど
-172,ええ！？50回分をたった12分で楽しめちゃう！？
-168,5時間くらい覚悟してました
-149,３０分くらいかと思ってました
-149,誤差よ誤差
-145,1時間(2時間)の配信のことを思えば納得
-136,50回分と考えると十分コンパクト
-134,1時間はあると思ってた
-134,密度がすごそう
-130,濃厚な裏ラジをさらに濃厚にした総集編ですな
-130,なかやまきんにさんの6分間の世界最速のHIIT2本分か・・・濃密だな
-125,随分きゅっと圧縮したなぁ…
-124,濃厚な12分になりそうだ
-124,めっちゃコンパクト
-120,どんなかんじだろー
-116,かなりコンパクトになってますね
-114,150分くらいいくかと思った…w
-107,楽しみ〜
-100,間に合い待機
-99,1時間は覚悟してたからおもったよりも短い
-96,カルピスの原液くらいになってそう
-90,めっちゃ濃そう
-89,待機
-86,5倍速くらいで進みそう
-73,この時期、めちゃくちゃ忙しいだろうにありがとうね
-66,50回分を12分にまとめるのはすごい
-63,待機　一回につき1分で50分予想してました
-50,たのしみー
-44,濃厚だ
-43,(｀・ω・´)
-35,待機
-33,待機。すごい夜になりそうだ
-32,総集できるのか
-21,1回につき14秒とな
-19,どうやったら12分になるんだ・・・ｗｗｗｗ
1,きちゃ！
3,くるぞ
5,きた
5,やっぱこれなんだよな
6,やっとアーカイブ見終わって初リアタイだよ
6,きちゃ
8,さあ、来るぞ！笑撃に備えよう！
9,きちゃ
9,きた
9,きちゃ
12,楽しみすぎ
12,きた
12,きちゃ
14,きちゃ
15,初手草
15,さぁさぁ
16,きた～
16,いきなり草
16,いや草
16,きちゃ
17,開幕からｗｗｗ
18,暮らしのマーケットｗｗ
18,草
18,いつもの
19,きちゃ
19,きちゃ
20,草
20,草
20,初手ｗｗ
22,きちゃ！
22,ｗｗｗ
22,暮らしのマーケットw
25,草
25,kitya
25,開幕ｗｗ
25,初手これｗ
25,草
25,くらしのマーケット
25,ｗｗｗ
25,きちゃ
26,草
26,ｗｗ
27,www
27,でたｗ
27,くらしのマーケットｗｗｗ
28,くらま
29,あっ
29,ｗｗ
29,これ最高だった
30,草
30,出たｗ
30,草
30,くらしのマーケットきちゃｗ
30,草
31,くらしのマーケットｗｗ
31,草
31,でたぁぁｗｗ
31,初手草
32,草
32,これかぁｗｗ
33,ｗｗｗｗ
33,入っちゃったね〜
33,草
33,開幕これｗｗｗｗ
33,初手これかｗ
34,www
34,出だしのマーケット
35,ｗｗ
35,案件ください
36,フフッ・・・ｗ
36,草
36,まさに総集編
36,ｗｗｗｗｗｗｗｗｗ
36,初手暮らしのマーケット
37,この回かｗ
37,ここでくらしのマーケット！？
37,そこいれるの草
37,草
38,壮大な物語始まりそう
38,草
38,まさかのｗｗｗｗ
38,ｗｗｗｗｗｗ
38,スターウォーズかな
39,初手w
40,これからですかｗ
40,スターウォーズかな？
40,はいっちゃったね
41,草
41,初手なにいってだこいつ
41,初手わかってるなぁｗ
42,SW？ｗ
42,STAR WARSかな？
43,くらしのマーケットからw
43,ここからｗ
44,SW
45,スターウォーズか
45,スターウォーズ始まりそう
45,スターウォーズwwww
45,壮大だなぁ（）
46,草
46,初手屁理屈
48,スターウォーズかな
49,スターウォーズだ
49,言い訳タイム
50,SW！？
50,スターウォーズみたいだなw
50,スターウォーズｗ
50,スターウォーズｗｗ
50,よろしくお願いします
51,いきなり言いつくろい
51,初手これかーｗ
52,ｗｗｗ
52,草
52,初手くらしのマーケットマジ？
53,SW的始まり
53,SW ww
54,なに言ってんの？すぎる
55,開幕屁理屈きた！
57,出落ちかつ出屁理屈
57,思いますねじゃないんだよ
58,言い訳がすごいｗｗｗ
58,ｗｗ
59,草
61,よろしくお願いします
61,スターウォーズかな？
62,WWW
62,よろしくお願いいたします。
63,具現化系能力者
63,ｗｗ
64,かっこいい
65,スターウォーズ
67,顔がいい〜
67,スペースオペラ屁理屈
67,草
68,さすがだわ
68,局地的具現ｗｗ
68,これすき
70,いやーひどいなｗ
72,:clapping_hands:
72,洒落てるのう
73,上司を言いくるめる時の俺かな？　かな？
73,いいねいいね
74,具現化してるねぇ
74,:clapping_hands::clapping_hands::clapping_hands:
74,なんだかんだ、ちょっと抜けてるところに好感がある
75,大体るかこさんの言い訳はそんな感じだから大丈夫
77,うわあ
80,草
80,これが裏ラジだ！（ドン！）
83,草
83,草
84,草
84,草
84,ハムスターでバター犬するな
86,草
88,ひどいｗ
89,しょっぱなからｗ
89,草
89,草
90,草
90,ミルワーム
90,あったなぁ！
92,ｗｗ
93,ｱﾂｩｲ!
93,飛ばす飛ばすw
94,"こんばんは～( ´,_ゝ`)ノるかこさん～♪"
95,草
95,なにもかもひどい
95,ﾍｹｯ
97,バター犬すなww
98,あつそう＞チーズ
99,ミルワームやべえ
100,やばいやばいｗ
100,無責任だなあ
101,いきなりｗ
102,出たｗ
