start_s,text
-2090,待機
-1925,待機
-1830,待機
-1642,待機
-1478,待機
-1106,待機
-1050,待機
-1015,待機
-961,待機
-915,待機
-733,待機
-642,待機
-595,待機ー
-578,待機
-517,待機
-427,待機
-330,待機
-328,待機
-311,待機
-243,待機
-233,待機
-200,待機
-181,待機
-180,待機
-180,待機
-168,待機
-161,待機
-156,待機
-136,待機
-133,待機
-118,待機
-107,待機
-101,待機
-101,待機
-96,待機
-94,待機
-90,待機
-85,待機
-50,待機
-50,待機
-41,待機
-39,待機
-32,待機
-31,待機
-29,待機
-28,待機
-25,待機
-17,待機
-14,待機
-9,待機
13,きちゃ
16,きた
19,きた
21,きちゃ！
21,はじまた
21,きちゃ
24,きた
24,きちゃ
24,きちゃ
25,きた
25,きちゃ
25,きちゃ
28,きた！
30,きたぁ
31,きちゃ
33,きちゃ
39,ロゴ良いなぁ
39,:grinning_face_with_big_eyes:
39,きちゃ
40,きちゃ
41,Hello Everybody!!:rainbow_flag::rainbow_flag:
42,きちゃ
49,きちゃ！
49,きちゃ
56,はい
57,きちゃ
58,天の声が
59,こんばんはー
59,お？
60,始まった
62,久々にリアタイ出来てうれしい
62,お？
63,おねがいしまーす
63,はい
63,こんばんは〜
64,新たな試み
64,ええｗ
64,こんばんはー
64,きたー
64,おぉ
65,お
65,こんばんは
66,こんばんは
66,お？
66,あら？
66,ん？
66,こんばんは
67,おっ
67,こんばんはー
68,こんばんはー
68,こんばんはー
69,こんばんはー
69,こんばんはー！
70,おぉ～
71,よろしくおねがいしまーす
72,いいね
72,こんばんはー
73,こんばんはー
73,おー
73,お
73,こんばんは
73,ないすイントロ
73,かっこいい
74,お？
74,かっこいい
75,おー
75,あらオシャレ
75,おねがいしまーす
76,おお
76,まにあったー
78,こんばんはー
78,おおー
79,かっこいい
79,いいねぇ
79,かっこいい
80,ジングルと一緒に出てくる感じだ！
81,こんばんは
81,わぁおしゃれ
81,こんばんは
82,かっこいい
82,すごい
82,こんばんわー
82,こんばんは～
82,オシャンだ
82,いいね
83,かっこいい～～
83,かっくいいー
83,こんばんは～
83,よいではないか
84,こんばんはー
84,こんばんは～
84,シャレオツ！
84,おおお。ジングルOK
85,こんばんはー
85,かっこいい
85,こんばんは〜
85,こんばんわー！
85,カッコいい！
86,こんばんはー
86,おしゃれー
86,こんばんはー
86,入がかっこいい！
86,かっこいい！
86,ええやん
87,すばらしい
87,ジングルOK
87,ジングルよし
88,こんばんは
88,おしゃれやん
88,ジングルガチャおｋです
89,かっこいい
89,こんばんは
89,こんばんは
91,すごくカッコいい
91,ニッコニコだ
91,こんばんは
91,こんばんはです～
91,こんばんは
91,こんばんはー
92,タイミングばっちり
93,こんばんはー
94,こんばんは
94,かっくいー！
94,こんばんはー
94,こんばんは～
95,こんばんわ
96,今のよかったです
97,タイミングばっちりや
100,こんばんは～
102,うん
102,もごもごて
102,ジングルも音量もいいっすねー
105,こんばんはー
105,こんばんは〜
109,装甲エレベーターみたいな
118,なるほど？
126,BGM流して偉い
128,なるほど
130,こんばんはー
132,こんばんはー
134,こんばんはー
138,音量チェック最速で！？
140,なんでやろなぁ
140,音量OKです～
145,そろそろななしに聞いてもろて
147,こんばんはー
149,こちらの配信は手作りでお送りしております
150,手探りにもほどがｗ
150,これは訓練されているリスナー
150,まさに暗中模索
151,幻聴の可能性もあるし
152,OBSくんさぁ
153,いまだわからない設定
154,お願いします
155,こんばんわー
156,こんばんはー
156,OBSも大変すね
156,レベルメーターみてもろて
159,わがOBSよくならざり
160,じっと手を見る
160,石川啄木じゃん
160,ｗｗｗ
160,じつと手を見る
161,わが配信分からず
163,ぢっとOBS見てそう
164,じっとモニターをみる
164,じつと手を見る
165,OBSくんと仲良くなって
167,xsplitくんに浮気しよう
167,マジ啄木
167,未だにわからない理由w
168,じっと手を見るやつ
169,BGMの音量もいいですね
169,こんばんはー
171,ぢっと
171,ｗ
173,マジで啄木w
174,調べれど調べれど我がOBS音を返さず
176,石川啄木　働いてないけどねｗ
177,ポーカーチェイス！
179,こんばんは〜
184,ポーカー大会が
186,うんうん
186,ポカチェ！
188,大規模イベントですね
189,そやさんのチームつよそう
190,頭脳枠になってましたが……
190,いくら調べても分からない…マジ啄木…
191,るかこ最強説
191,774incポーカーチェイス！
192,そやさんチーム
193,あの絵のるかこさん味があって良かった
194,期待が大きそうでしたね
195,大会が！！
201,おー！
201,ポーカーで〇し合いですね
202,あにまーれだけ多いので2チーム
202,不名誉かもしれない
204,本物の嘘つき
204,騙し合い(*´ω｀*)
205,不敵に微笑んでれば良いさ
205,なにか音楽イベントの告知かと思ってました
205,るかこさん期待だな
206,酒に頼ってるヤツが怖い
206,※ポーカーです
207,ほうほう
207,左右に動くきちくめがね
212,嘘つきを決める大会だったか
213,●し合いだ～！
213,期待されてたねぇ
214,エデンの園ゲーム！？
215,ドラ１
216,オールリン
216,シュガリリもシュガリリってかリン様だけなのよw
216,流石
217,期待のルーキー
219,うーーーん
219,草
219,こんばんはー
219,頭脳で勝つ
221,予習しておこう
221,おおお
221,愛し合いでしょ？
221,よっドラ１！
222,相対的かしこ組なので・・・
222,雰囲気最強
224,1位指名期待されてるね
225,ブイアパ弱そう・・・
226,そやさんチーム応援してる
227,あのときの一回かｗｗ
229,見た目の強さ大事だしね？
229,スカウト見る目ないやん
230,めっちゃ期待されてますね
231,データキャラがもう定着しちゃってるから
231,草
232,大声出せばなんとかなる
232,草
233,ポーカーフェイス(ボイス？)は強そう、あとはルールだけ
234,こそ練しとこう
235,またいつもの期待の素人
236,かしこ組だから仕方ない
237,草
237,1位すごい
238,確率計算ができそうなかしこ
238,草
239,ｗｗｗ
240,とりまーれ期待度が高い
241,ｗ
241,草
241,かしこ組のツートップ
242,周りが勝手に落ちてくれるから勝てる勝てる（楽観視）
242,あれなんか強そうってだけの理由だったんだ？
242,ポーカーなんて麻雀と似たようなもんや
242,草
243,かしこ組は頭を使うゲームで期待されがちですよね
245,かしこ組
245,特訓しますか
246,イメージが爆走
247,というより他がw
247,かしこいですしね
248,草
248,脳筋とポンが多すぎるのよ774
249,頭いいからポーカーできるやろ理論
249,ルールを理解している＝強い？
249,かしこですし
251,2人目の企画担当だから
253,最低限ルール覚えてきそうなのが2人だけなんだよなぁ
255,眼鏡だし勝てる勝てる
255,スパイだからカジノロワイヤルのジェームズボンドみたいなプレー期待してる
257,チームのエースみたいな感じになってたね
257,確率計算できて嘘うまそうだから・・・
258,メガネかけてるからね
258,あにまーれでポーカーの戦略とか勉強できるのくくとるかこぐらいやと思うで
259,言うてやればできるのがるかこだしー
260,眼鏡って偉大だなぁ
260,こんばんは～！！
260,メガネバフ
262,理由が雑
263,賢いからでしょwww
263,メガネは頭いい
264,メガネは偉大だｗｗ
265,えぇｗ
265,オールイン誘えば勝てる
265,メガネ最強説
266,ねるちゃんのポーカー講座で勉強するかぁ
266,メガネバブでしたか
266,感情があまり出ないのはポーカーでは有利だから
266,取らないでくれは草
268,こんばんは～
268,メガネは頭いいイメージが確かに
270,他に誰に期待できるかって言うと…
271,色眼鏡でみられたのね
272,でも他の人考えすらしなさそうだったから…
272,大声出していこう
272,相対的かしこだから相対的強そうぽい
274,メガネってすごい
274,身に覚えw
275,コナン君みたいにメガネ光らせていけば勝てる。
277,ポーカーは結構なんか強そうが効いてくる気がする
280,困ったら即オールインしないだけで強い
291,こいつは大浦るかこ。見ての通り頭が良い。
293,あらまぁ
294,…あっ
296,鷲巣でた？
297,練習しましょう
300,復習しておこう
302,カイジコラボキャラおめでとうございます
305,筋トレしなきゃ
306,鷲巣一発ツモのるかこさんなら余裕っしょ
312,役の数麻雀より少ないし余裕やろ
313,当日まで思い出そうとするだけでも十分説ある
314,カニ！
314,脱衣ポーカーやるしかない
316,カニ！
317,:crab:
319,こわいｗｗ
321,蟹な
321,水曜の朝はポーカーかしら
323,ディスコﾊﾞﾘﾑｼｬｱ
324,カニサラダ！
325,期待値上がってますね
325,カニ食べに行こう
326,蟹！
326,:crab:！
326,カニを食べさせてあげないと
328,プリンも添えよう
330,アカギじゃなくて？
330,さっさと降りるか相手を降ろさせるゲームよ
330,ディスコは食べられないけどビスコは食べられる。おいしい
333,堅実な手をしそうって思われてそう
334,マイクラ杯のお肉はいただけたんでしょうか…？
334,うんうん
339,いわたんがついてますよ。
340,おめでとうございます
341,鷲巣引いてたね
341,負けたらその人のおごりでカニ食うとか言われそう
341,るかこさんはガチャ運最弱と思ってたのでびっくりした
343,引いてたね
348,親密度で光るのは流れてきた
348,もってますねぇ
349,一発で？！
352,鷲頭様引いてましたね
353,すごいですね
355,すごすぎる
355,おー
355,鷲巣と上がる絆
356,強運だねー
357,ケースワベ先生の
358,カニに勝ってディスコード食いに行かないと
359,一発で鷲頭様引いたの凄い
360,ケースワベ神
362,鷲巣様かっこいいよのぅ
365,ウマ娘であんなにひどかったのにね
368,とくこう高そうな鷲巣様
368,スキンかあ
369,ほう
373,ケースワベさんの塗りが良い
373,ケースワベさん
374,"Hello,大浦るかこ"
384,その運をぜひ本戦でも発揮してください
384,ワッシーめっちゃかっこいいよね
386,あの画風でかっこいいって凄いですよね
386,うん。
390,あれカッコイイよね 
390,ｗｗ
390,なるほどｗ
393,配信中はドブるのｗ
396,見栄センサーｗ
397,見せびらかすために参加型やろう
397,ケースワベさんのあの絵は凄い
401,配信デバフwww
404,運の収束かな
404,配信してないからｗ
407,趣味いいね！！
411,ニトクリスか
411,FGOやってるの!?
412,ニトちゃんかわいいですよね
412,ニトクリスかわいいよね
413,やはり物欲センサー
414,ニトクリスめっちゃ可愛いし使いやすい
414,FGOは天井も無いし辛いしな～～～～～～～～
416,星4ピックアップは出ません
418,fgoは星4のほうが沼りがち・・・
420,FGOの星4はハマるとほんと出ない
420,でませい！
421,星4は沼ると相当ですからね…
421,配信で１発で引くねるちゃんには叶わぬな
421,あらー
426,俺も水着ニトクリス引くまでにめっちゃかかった
