start_s,text
-3873,予告動画わくわくしますね待機
-2853,CMがちゃんとCMだ
-2363,konbanha
-2250,待機画面こんなことできるんだ、、、すごっ
-1298,待機
-1042,待機
-1034,待機:owl:
-1026,待機
-984,:owl:
-952,待機
-878,待機
-826,待機
-801,待機
-766,待機
-666,待機
-580,待機
-575,待機
-501,待機
-434,待機
-352,待機
-332,待機
-326,おおCM
-315,待機
-292,待機
-270,待機
-245,待機
-226,待機
-220,待機
-197,待機
-188,待機
-174,待機
-158,待機
-154,待機
-140,待機
-133,待機
-128,色気に吊られて北待機
-125,待機
-125,待機
-112,待機
-87,待機
-84,待機
-81,待機
-74,待機
-46,待機
-43,待機
-41,今日も元気にメメントモリ
-28,待機
-16,待機
3,待機
9,待機
13,きた
15,きちゃ
15,きちゃ
16,きちゃ
17,幸いなるかな
19,きた～
21,きちゃ
22,きちゃ
23,はじまた
23,きちゃ
23,ポポピ↑
24,お茶
24,きちゃ
27,きちゃ！
27,きちゃ！
27,きちゃ
28,きちゃ
30,きちゃ
35,きた
35,きた
35,きちゃ
38,どんな嘘より甚だしい
40,深夜らしい、しっとりとしたスタート
46,きた
46,こんばんわー！
48,きちゃ
52,こんばんは
57,ポポピ
69,こんばんは～
74,きちゃ
75,こんばんは
81,こんばんはー
83,こんばんはー
88,こんばんはー
91,こんばんは～
94,こんばんはー
95,こんばんは～
95,こんばんはー
96,こんばんは〜
96,こんばんはー
100,こんばんはー
100,こんばんはー
101,こんばんは〜
102,こんばんはー
103,こんばんは～
103,こんばんは
104,えらい
104,こんばんはー
106,ばんはー
106,こんばんはー
107,こんばんはー
107,よかったよかった
107,こんばんはー
108,こんばんは～
108,こんばんは
109,こんばんはー
109,こんばんは
110,それは良かった
111,ありがとう
111,こんばんはー
113,ありがとうYouTube
114,ありがとうyoutubeくん
114,こんばんはー
114,Youtube君やるやん
114,こんばんはー
115,おこんばんは～
116,こんばんわ
116,こんばんは〜
116,こんばんは〜
116,ありがとう～
116,感謝
116,ありがとうGoogle社
117,こんばんは
117,Youtube様～
118,こんばんわ
119,サンキューYouTubeくん
119,ようつべくんがんばった
119,こんばんわー
121,学園祭だ！！
121,こんばんは
123,サンキューYouTube
123,ようつべくんありがとう
123,こんばんはー
124,BIG KANSYA
125,こんばんは～
126,こんばんはー
126,ないすジングル
126,こんばんはー
126,ありがてぇ
126,オウルナイトだあ！
127,こんばんはー！！
127,こんばんはー
127,こんばんﾌｧｯ
128,YouTubeくんありがとう
128,こんばんは〜
129,こんばんは
130,こんばんは
130,こんばんはー
130,こんばんはー
132,こんばんはー！
133,こんばんわー！
134,こんばんは
134,こんばんは～
135,いとおかし
135,こんばんわー
137,こんばんは～
137,幸いなるかな
137,今日も元気にメメントモリ
137,こんばんは～
137,こんばんはー
138,こんばんは
138,こんばんはー
138,爆速感謝
140,こんばんは～
140,こんばんはー
140,ありがとうYouTube！
141,こんばんは
141,こんばんわ～
142,こんばんはー
142,今日ちょいBGM大きいかも
142,今日も元気にメメントモリ
142,こんばんは〜
143,ジングル大丈夫
143,ここインフォメーション流れるんや
146,メメントモリ
146,こんばんは～
150,こんばんは
154,幸いなるかな
156,幸いなるかな
160,強制非公開になっちゃってたみたいね
163,概要編集すると違反扱いになる
166,こんばんは
167,あらま
171,原因に気付ける人もすごい
172,分けわからんバグよね
174,なんか騒いでましたね
174,音量ちょうど良くなりました
175,不具合多いですね…
177,そんなことある？？ってバグでびびる
180,謎のバグですね
184,いとおかし
185,何がどうするとそうなるか謎のバグで草
185,ガバガバAIがよー
190,発見するのがすごいバグ
193,へー
193,Youtube君がんばってるのね
196,なっとるやろがい！
201,スパムと関係あるんか・・・
205,てんやわんやですね
211,宣伝コメントたすかる
211,こんばんわ
215,おのれスパム
218,これエアコメか！？
219,幸いなるかな
221,ほんまひどんもんやでぇ
221,なんなら集まってサインを書く配信もあるんだって～～～！！？！
223,いとおかし
223,幸いなるかな
223,幸いなるかな
224,大変やねえ・・・
226,幸いなるかな
228,幸いなるかな
228,幸いなるかな連打
230,幸いなるかな
230,今日も元気にメメントモリ
230,幸いなるかな
230,流れる自由な宣伝
231,宣伝動画すごかった
232,幸いなるかな
232,チケット発売中！
233,るかこさんて寂しいって感情あったんだ
234,幸いなるかな
234,幸いなるかな
234,幸いなるかな
237,幸いなるかな
237,どんな嘘より甚だしい
239,Youtubeくんがんばえ...
239,チャンプルーにいれるサー
243,全部捨ててあげようか？
244,なにとぞ！
245,なんかおしゃれな部屋の配置みたいな配信画面
248,とういってぃ
251,本当だ、いきなりおつまーれしてるコメント居る
256,いとおかし
256,とぅぃってぃ～
256,とぅいってぃ？
256,トゥイッティ
257,つうぃってぃ？
267,幸いなるかな
267,あるんだって～～～！！？！
268,たしかにtwitchはゲームメインなイメージ
271,ﾄｩｲｯﾁはゲームのイメージ強いね
274,ヒウィッヒヒー
277,雑談の配信も多いけど、Vはたしかに少ないですね
278,トゥイッチは同時視聴が便利よ
280,るかこさんはYouTubeくんの靴舐める派ですか？ケツ叩いて激励する派ですか？
280,なんかゲーム配信してないとダメなプラットフォームとかあるよね
281,アーカイブも残りづらいしね
284,ようつべくん有能やね
284,紫綬褒章授与
291,774incの下の243が何かと思ったら……ｗ
292,ﾄｩｲｯﾃｨ
296,紫綬褒章授与
304,あとはレイドシステムがある
305,トゥイッターと同じ匂い
310,どんな質問ｗｗ
319,トゥ！
320,なあなあ派か
320,飴と鞭だ
324,とばっちりのななしｗ
324,ビジネスパートナー感
325,ケツ叩いたほうが喜ぶタイプかもしれんよ
325,ｗｗ
325,つよい
327,頼みますよ！オラッ！
327,w
328,たのんまっせ
329,運営への応対と同じ…
330,たのんまっさ
332,背中バンバン系
335,靴を叩く
335,ほんとうに・・・？
335,たのんまっせー
336,草
342,頼み頼まれて振り振られ
342,頼むでホンマに
344,イ
347,飴と鞭派ですわね
347,ｗｗｗｗｗ
348,持ちつ持たれつ
348,DV彼氏かな
349,もぉちつもたれつ
349,一蓮托生とも
349,もぉちもぉち
350,もぉちつもぉたれつ
351,かわいい
351,もちもちｗｗ
352,w
352,もぉちつもぉたれつ
352,もちもち！
352,ｗｗｗｗ
352,もぉちつもぉたれつ
353,コミュニティ投稿も頼みますよ
353,もぉちつもぉたれつ
353,むぉちつむぉたえれつ
354,もぉちつもぉたれつ
354,もぉちもたれつ
354,もぉちつもぉたれつ
354,もぉちもぉち！？
354,天敵ww
355,かわいいｗ
356,草
356,もぉちつもぉたれつ
357,草
357,もぉちつもぉたれつ！
357,もぉちつもぉたれつ
357,もぉちつもぉたれつ
357,もぉちつもぉたれつｗ
359,かわいいｗｗ
359,もぉちもぉち
359,ももも
359,もぉちつもぉたれつ
359,もぉちつもぉたれつ
359,w
360,もぉちつもぉたれつ
361,もぉちつもぉたれつｗｗ
361,もぉちぃつもぉたれつぅ
361,もぉちつもぉたれつ
361,かわいいt
362,ひでえｗ
362,新ネタきたな
363,もぉちつもぉたれつ
363,今後も使っていってください
364,もちつむおっつぁれつ
364,もてぃ・・・
364,モチツモタレツ
364,ｗｗ
364,天敵見つけてしまった…ｗ
364,よく言われてるんだ
365,もぉちつもぉたれぇつ
365,鬼門ｗ
366,略してもちもち
367,もぉちつもぉたれつ
367,もぉちつもぉたれつ
368,もぉちつもぉたれつ
371,かわいいｗ
373,気づいてしまったか…
373,天敵発見ｗｗｗ
373,むぉちとぅむぉたれとぅ
374,oh
376,ｗｗ
377,かわいい
377,天敵との出会いｗｗｗ
377,もたれて
382,るかこのために生まれた言葉かもしれん
383,持ち物検査不得意そう
384,こんばんはー、深夜ラジオお疲れ様です
385,今日ももちもちしてる！
388,大浦るかこモチモチの木読めてた？だいじょぶ？
388,やはり魔のま行
389,ハードだ
391,おつかれさまです
392,かわいい
392,おおレッスン
394,持たざる者とかもそうかな？
394,寝起き?
397,疲労コンビニか
398,モチモッツォ
399,お疲れさまです
402,ｗｗｗ
403,お疲れ様です.
405,おつかれちゃまちゃまです
407,しゃーない
408,仕方のないことよw
408,2回聞けて良かったです
410,フルスロットル入れ直してて笑った
412,シカネキにバレるぞ
414,２回目の挨拶、ノイキャンされました
414,お疲れ様です
415,お疲れさまです
416,そしてリテイクの魔法少女
424,シカライン
425,お疲れさまです
426,ちょいいつもより語尾息多め
427,第一声ちょっと眠いんかなとは思いました
431,あれはシカネキじゃなくてもわかるレベルだったｗｗ
437,体調的には大丈夫ですか？
441,普通低い声の方がキャンセルされるのにw
455,なんもないくらい合理的なのか・・・
457,ダンス練習お疲れさまです
458,ファンくんがんばっとる
459,ぬいぐるみ増やして吸音させるしか
460,ｺｫｫ
461,部屋の反響が大きいのかな？
463,PCでお湯が沸かせるぜ
466,コンクリートの部屋で５分前に生まれたマイメロだから仕方ないですね
469,HDの中そんなカツカツなんですか？
474,ベイマックスに吸音してもらうか
474,こんばんはー！
480,本棚があるとだいぶ違うんだけどなー
486,3本
487,サザエさんかな
490,じゃんけんぽん！
500,こんばんは〜。裏ラジは恐らく初リアタイ！
500,画面の汚れかと思ったら枝がるかこさんの顔にかかってるだけだった。
507,また存在しない話
513,すごい言い慣れてる
513,サザエさんみたいだね
518,日程いうのも慣れたもんだぜ
527,集団幻覚ｗ
535,んがぐぐ
538,じゃんけんして終わる
542,来週もまた見てくださいね〜、ジャンケn
543,:owl:
553,ｗｗｗ
555,おっとｗ
558,こんばんは
560,顔へこんでるのかな
561,ん？
561,www
562,こんばんは
562,顔がネオ、アンパンマンだろうか
566,癖の強いRNだ
570,ノ
