start_s,text
-6974,待機
-5727,待機
-3447,待機
-3022,待機
-2825,目線がそそる
-2579,待機
-2003,待機
-1566,待機
-1539,待機
-1490,待機
-1268,待機
-1198,待機
-1095,待機
-849,待機
-619,待機
-450,待機
-355,待機
-321,潜入待機
-295,待機
-249,待機
-226,待機
-193,待機
-164,待機
-161,待機
-128,待機
-116,待機
-105,待機
-46,待機
-44,待機
-43,待機
-37,待機
-32,待機
-25,待機
-15,待機
-13,待機
-11,待機
-7,待機
-4,待機
12,はじまた
13,きたぁ
16,待機
17,神op
18,神OP
22,きた
22,はじまった
25,神Op
29,神OP
29,神OP
30,きた
32,神OP
32,きた
32,神OP
35,きちゃー
35,神OP
37,神OP
38,ネ申OP
38,こんばんわ～
42,何度見ても神
43,おしゃれOP
43,神OP
43,神OP
47,神OP
49,こんばんはー
49,こんばんわ
50,こんばんわー
50,神OP
51,こんばんは～
52,こんばんはー
55,こんばんはー
55,こんばんは～
55,こんばんは～
57,こんばんはー
57,こんばんはー
57,こんばんはー
59,こんばんはー
59,こんばんは
60,こんばんはー
61,こんばんはー
61,こんばんわー
61,こんばんは～( ˘ω˘)ｽﾔｧ
62,こんばんは
62,こんばんは
62,こんばんは～
62,ないす宣伝ｗ
63,こんばんはー
64,こんばんは
64,こんばんはー
64,宣伝助かる
65,こんばんはー
65,こんばんわ～
65,こんばんは
66,シャドーハウス無料公開今日読みました
66,はーい
66,こんばんは～
66,唐突な宣伝どうしたｗ
67,かわいい
67,こんばんわー
67,気さくな挨拶
67,広告助かるｗ
68,あと23時間
68,こんばんはー
69,こんばんはー
69,こんばんは
69,こんばんはぁ
70,こんばんは
70,それは良い情報です！
70,こんばんはー
71,こんばんはー
72,こんばんわ
72,宣伝助かる
73,良い声
74,初手ダイマで草
74,こんばんは
76,読みました
77,こんばんは
78,適度な長さのOP
79,こんばんはー
79,ダイマたすかる
80,こんばんは
80,集英社案件狙ってる？
81,すげーラジオっぽい
81,るかこさんのオススメで全部読んだよ
82,こんばんはー
84,こんばわー
84,こーんばーんはー
84,こんばんは
85,いま読んでました＾＾
87,こんばんは〜
88,初手宣伝w
92,こんばんわー！
92,こんばんは。
94,やぁ大浦、お邪魔します
94,こんばんわー。雑誌デビューおめでとうございます。
95,こんばんは、おやすみなさい
95,こんばんはー
97,こんばんはー
97,ハロー
99,こんばんは!
102,え？
102,面白いよねシャドーハウス
104,こんばんはー
106,こんばんはです
106,また作者さんに見つかりそう
107,こんばんはー
108,案件待ってます
113,こんばんはー
117,音量大丈夫です
120,音量大丈夫です
120,母浦さんオススメですか
120,明日読もう
123,ほほう
124,大丈夫ですよー
124,音量よさそうです
129,あ、こんばんは
130,アニメしてますね
132,今期のアニメにあるね
