start_s,text
-3764,待機
-3321,フクロウだけにオウル…なるほどね？
-2597,待機
-2123,待機
-768,待機
-618,待機
-615,|･`ω･)
-496,待機
-448,待機
-425,待機
-410,待機
-386,待機
-320,待機
-252,待機
-234,お昼の時間帯にやる場合はオウルライトになるのかもしれない待機
-228,待機
-223,待機
-195,待機
-192,待機
-158,待機。タイトルですでにノルマ回収しているとはさすが。
-124,待機
-68,待機
-64,ﾊﾟﾊﾟﾊﾟｯ
-31,待機
-22,待機
-12,初回見れてよかった
-8,待機
0,待機
2,待機
11,待機
11,！！？
16,待機
16,OPが！
18,！？
20,かーっこよ
21,ニューおされOP
23,!?
24,OPやば
24,ＯＰが違う！？
24,おされ
25,おお！
26,おおおおお
28,新洒落OP
28,裏！
28,クール
30,OPすっごい
30,おお
30,おおお
31,またすごいOPが…
32,かっけぇ
34,新OPだ！
35,オサレOP
35,ＯＰかっこよ！
35,新OP！？
36,おされ！！
36,おしゃれなやつだ
38,OPカッコ良過ぎないか…？
39,裏にしては派手
42,かっこよ
44,OP変わってる！
44,かっけえ
45,裏を強調するのはどうかと思うぞｗ
47,OPがすごい
48,オサレ新OP！
48,ベストを尽くしましたね
48,おされ！
51,かっこよ
52,かっこいいわー
52,新バージョン
55,神OPだ！
55,スパイってこういうこともできるの？
56,OPオシャレや
58,オシャレ！
59,オサレすぎる
60,おお！？カッコいいやん！
62,裏ラジ　で切れるのね
63,こんばんはー
63,こんばんはー
65,こんばんはー
65,こんばんは
66,ここまで裏を強調するのは裏ビか浦和レッズくらい
66,こんばんはーー
67,こーんばーんはー
68,こんばんは
68,こんばんはぁ
69,こんばんはー
69,こんばんは
70,うお、エコーだ
71,こんばんはー
73,ジングル
73,こんばんわ
73,いいぜ
73,こんばんはーーー
73,こんばんはー
74,こんばんはー
74,るかこ…オープニングが…！？
74,こんばんわー
75,こんばんはー
75,こんばんは～
76,こんばんはー
78,こんばんはー
78,こんばんはー
79,エコーもいいなあ
79,こんばんは〜
79,こんばんはー
79,こんばんは
80,どうぞ
81,こんばんは〜初見です！！！！
81,機材ばっちりだ
81,こんばんはです
82,はーい
82,こんばんは
83,はーい
84,こんばんは～
84,こんばんはー
84,こんばんは～
87,そんなことある＊
87,鼓膜準備よし！
89,はいっ
91,いええええええええええええい
91,こんばんは、ジングル了解w
92,はーい
94,こんばんは～
94,いい感じ
94,いえぇぇい
95,いいかんじ
95,いい感じです
97,ちょうど良い感じっす
97,ラジオっぽい
97,鼓膜なら白宮んとこでさんざんリロードしてきたぜ
98,こんばんは〜
99,こんばんはー
99,こんばんはー
99,っぽい！！！
100,おしゃれ
102,こんばんはー
102,大丈夫だったｗ
103,こんばんは～
103,本格的だ
103,かっこいい！！
106,いいやん
106,いい感じでよかった
106,ラジオっぽい！
106,かっけぇ
106,鼓膜は無事だった
107,こんばんはー！
107,音量OKです
107,いい感じ！
107,やぁ大浦、バッチリだな
107,おーいい感じ
