start_s,text
-3401,いい日本酒とクリームチーズは神
-3122,もう酔ってる
-1884,待機
-1787,クライヌリッシュ開けちゃお
-1525,なんとも自虐的な概要欄待機
-1353,待機
-1028,待機
-1010,待機
-942,待機
-901,待機
-781,待機
-663,待機
-565,待機
-514,待機
-485,待機
-402,正月に実家から持ち帰った酒を飲んでる
-400,待機
-371,待機
-346,待機
-323,待機
-269,待機
-255,待機
-255,待機
-249,待機
-217,ﾎｰｩ
-209,待機
-189,待機
-144,待機
-125,待機
-110,待機
-106,ロックな配信だぜヒャッハー
-105,お酒準備して大気中
-103,待機
-100,待機
-94,待機
-93,待機
-87,待機
-77,久々にお酒飲みます
-75,待機
-58,今日は飲むかな
-49,待機
-46,みんなで飲もうぜ
-37,待機
-14,待機
-9,待機
-5,るーちゃん
4,待機
6,きちゃ
12,きちゃ
14,うっし
15,きちゃ
17,きた
19,きちゃ
19,きちゃ
20,きちゃ
20,きちゃ
21,きた
22,きちゃ
22,はじまるーかこ！
25,きた
27,きちゃ
27,きちゃ
31,きちゃ
32,おちつく
33,きちゃ
34,来たわね
36,きちゃ
38,きちゃ
40,きた
46,きちゃ
48,来たあ！
54,ハロー夜ラジ
60,来たわね
65,きちゃ
66,黒霧のお湯割り用意するお
77,ウェイ
78,きちゃ
78,はじまるかこ
84,最終回じゃなかったことに安堵するのだった
94,きちゃ
99,こんばんは
100,こんばんは
106,うん
107,ん？
108,きちゃ
108,カラフルになってるよね
109,色気づいたんだよ
109,こんばんは
112,？？
112,ああ、聞きますね
112,ほう？
113,サヴァン？
114,カラフルぅ
114,こんばんはー
114,えっ
116,えっ！？
117,それ聞いたことある
118,人によるっぽい
119,ふむ？
121,別の人も言ってたな
122,色？
122,こっちもついてないな
123,能力者の話？？
124,幻　覚　？
124,見えない…？
124,見れてる人がいるみたいですね
125,お試しアプデ来てる人いるね
126,他の配信でも聞いたことあるな
128,こんばんわ
129,草
129,草
129,草
129,草
130,草
131,みあちは白黒の画面でみてそう
131,草
131,草
131,草
132,バグかい
133,草
133,草
133,ばぐかぁ
133,草
133,草
134,草
134,草
135,ホムンクルスに目覚めた？
136,他の配信者も言ってた
136,いや草
136,見える人とそうでない人がいるのか
137,バグかーい！
139,バグなんだ？
141,草
141,浦の境界
141,バグというより機能テストじゃないかな
144,バグなのかこれ
145,確かにときどきなってる気がする
146,こんばんは
147,こんばんは
147,こんばんはー
148,こんばんはー
148,特殊能力持ちさんこんばんは
148,こんばんはー
149,色盲じゃなかった
150,こんばんは
150,そんなバグあるんだ
150,こんばんはぁ
151,こんばんは
151,こんばんは～
151,こんばんは～
152,こんばんは
152,こんばんわ
152,こんばんは
152,ぴーぽーぴーぽー
154,こんばんはー
154,こんばんは
154,（脳のバグじゃなくて良かった・・・）
155,コメ欄限定の共感覚とは
155,っこんばんわー
155,こんばんっはー
156,こんばんわー
156,こんばんわー
156,こんばんは
156,こんばんはー
156,僕は何色かしら
157,こんばんは
157,こんばんは
158,こんばんわ
158,こんばんは
159,こんばんはー
159,こんばんはー
160,こんばんわ
161,こんばんはー
163,こんばんは
163,こんばんは
164,こんばんはー
167,君は「見える人」なんだね
168,こんばんはー
169,こんばんわ。赤です
170,こんばんはー
172,超感覚に目覚めたとかじゃないのか
173,何色に見えるぅ
174,能力に目覚めたいんですね
176,こんばんは
176,こんばんはー
180,ランダムだとおもいます
180,なぜか赤い人になりました
181,初コメの人だったり？
181,カニ派とエビ派
182,「うちゅうのほうそくがみだれる！」
182,こんばんはー
183,他の配信者も色付きになってたらしい。結果画面への反映がバグってた
183,こんばんは
184,強化系は単純:spade_suit:
185,ある日色が着いてた
187,ほえー
188,配信主だけに見えてるんじゃないのか
189,知りたーい
189,意味あってついてるのかな
189,おばんです
189,知りたい
189,視える…のか…！
191,教えてー
193,色
195,オーラ診断すきすき！
195,こんばんは
197,モデレーターと勘違いするから厄介らしいね
198,それはそれとして画面にコメント出てないすよ
198,What's Color?
199,おれ緑がいい
